YYYY;MM;DD;qobs;ckhs;qceq;qcol
1981;1;1;26.4;1;0;0
1981;1;2;25.9;1;0;0
1981;1;3;26.4;1;0;0
1981;1;4;58;1;0;0
1981;1;5;77.6;1;0;0
1981;1;6;55.2;1;0;0
1981;1;7;44.7;1;0;0
1981;1;8;39.9;1;0;0
1981;1;9;37;1;0;0
1981;1;10;31.7;1;0;0
1981;1;11;30.8;1;0;0
1981;1;12;28.7;1;0;0
1981;1;13;27.3;1;0;0
1981;1;14;26.8;1;0;0
1981;1;15;25.9;1;0;0
1981;1;16;23.7;1;0;0
1981;1;17;22.8;1;0;0
1981;1;18;22.3;1;0;0
1981;1;19;21.9;1;0;0
1981;1;20;21.9;1;0;0
1981;1;21;21.4;1;0;0
1981;1;22;21.4;1;0;0
1981;1;23;20.6;1;0;0
1981;1;24;18.2;1;0;0
1981;1;25;18.2;1;0;0
1981;1;26;18.2;1;0;0
1981;1;27;16.7;1;0;0
1981;1;28;16.4;1;0;0
1981;1;29;15.8;1;0;0
1981;1;30;14.9;1;0;0
1981;1;31;14.6;1;0;0
1981;2;1;15.6;1;0;0
1981;2;2;15.8;1;0;0
1981;2;3;16.1;1;0;0
1981;2;4;16.4;1;0;0
1981;2;5;18.6;1;0;0
1981;2;6;20.5;1;0;0
1981;2;7;21.3;1;0;0
1981;2;8;23.6;1;0;0
1981;2;9;60.1;1;0;0
1981;2;10;92;1;0;0
1981;2;11;79.1;1;0;0
1981;2;12;58.5;1;0;0
1981;2;13;48;1;0;0
1981;2;14;40.7;1;0;0
1981;2;15;36.3;1;0;0
1981;2;16;32.8;1;0;0
1981;2;17;30.6;1;0;0
1981;2;18;30.2;1;0;0
1981;2;19;27;1;0;0
1981;2;20;25.8;1;0;0
1981;2;21;24.7;1;0;0
1981;2;22;24;1;0;0
1981;2;23;23.6;1;0;0
1981;2;24;23.2;1;0;0
1981;2;25;22.5;1;0;0
1981;2;26;21.3;1;0;0
1981;2;27;20.2;1;0;0
1981;2;28;18.9;1;0;0
1981;3;1;20.2;1;0;0
1981;3;2;20.5;1;0;0
1981;3;3;19.5;1;0;0
1981;3;4;19.2;1;0;0
1981;3;5;19.5;1;0;0
1981;3;6;19.5;1;0;0
1981;3;7;20.9;1;0;0
1981;3;8;25.5;1;0;0
1981;3;9;70.1;1;0;0
1981;3;10;122;1;0;0
1981;3;11;195;1;0;0
1981;3;12;253;1;0;0
1981;3;13;322;1;0;0
1981;3;14;338;1;0;0
1981;3;15;259;1;0;0
1981;3;16;204;1;0;0
1981;3;17;169;1;0;0
1981;3;18;163;1;0;0
1981;3;19;122;1;0;0
1981;3;20;109;1;0;0
1981;3;21;93.3;1;0;0
1981;3;22;81.5;1;0;0
1981;3;23;79.1;1;0;0
1981;3;24;66.3;1;0;0
1981;3;25;79.3;1;0;0
1981;3;26;73.4;1;0;0
1981;3;27;79.3;1;0;0
1981;3;28;83.4;1;0;0
1981;3;29;53.1;1;0;0
1981;3;30;61;1;0;0
1981;3;31;57.6;1;0;0
1981;4;1;55.1;1;0;0
1981;4;2;53.1;1;0;0
1981;4;3;49.5;1;0;0
1981;4;4;46.4;1;0;0
1981;4;5;44.1;1;0;0
1981;4;6;40.3;1;0;0
1981;4;7;37;1;0;0
1981;4;8;35.1;1;0;0
1981;4;9;33.8;1;0;0
1981;4;10;32.7;1;0;0
1981;4;11;31.1;1;0;0
1981;4;12;29.5;1;0;0
1981;4;13;28.4;1;0;0
1981;4;14;28;1;0;0
1981;4;15;25.5;1;0;0
1981;4;16;25.1;1;0;0
1981;4;17;25.4;1;0;0
1981;4;18;25;1;0;0
1981;4;19;24;1;0;0
1981;4;20;23.2;1;0;0
1981;4;21;23.2;1;0;0
1981;4;22;22.6;1;0;0
1981;4;23;22.6;1;0;0
1981;4;24;21.9;1;0;0
1981;4;25;21.6;1;0;0
1981;4;26;20.9;1;0;0
1981;4;27;20.3;1;0;0
1981;4;28;22.2;1;0;0
1981;4;29;22.2;1;0;0
1981;4;30;21.9;1;0;0
1981;5;1;37.2;1;0;0
1981;5;2;48;1;0;0
1981;5;3;39;1;0;0
1981;5;4;34.1;1;0;0
1981;5;5;37.2;1;0;0
1981;5;6;41.5;1;0;0
1981;5;7;36.7;1;0;0
1981;5;8;34.1;1;0;0
1981;5;9;32.8;1;0;0
1981;5;10;31.9;1;0;0
1981;5;11;30.6;1;0;0
1981;5;12;29.4;1;0;0
1981;5;13;28.6;1;0;0
1981;5;14;28.2;1;0;0
1981;5;15;26.6;1;0;0
1981;5;16;25.1;1;0;0
1981;5;17;24.7;1;0;0
1981;5;18;28.2;1;0;0
1981;5;19;28.2;1;0;0
1981;5;20;25.5;1;0;0
1981;5;21;24;1;0;0
1981;5;22;23;1;0;0
1981;5;23;22.1;1;0;0
1981;5;24;21.7;1;0;0
1981;5;25;24.7;1;0;0
1981;5;26;24;1;0;0
1981;5;27;22.1;1;0;0
1981;5;28;20.2;1;0;0
1981;5;29;19.9;1;0;0
1981;5;30;19.5;1;0;0
1981;5;31;19.2;1;0;0
1981;6;1;16.7;1;0;0
1981;6;2;16.5;1;0;0
1981;6;3;15.9;1;0;0
1981;6;4;15.4;1;0;0
1981;6;5;15.1;1;0;0
1981;6;6;16.2;1;0;0
1981;6;7;15.9;1;0;0
1981;6;8;15.9;1;0;0
1981;6;9;15.9;1;0;0
1981;6;10;16.2;1;0;0
1981;6;11;15.9;1;0;0
1981;6;12;17.1;1;0;0
1981;6;13;14.8;1;0;0
1981;6;14;14.2;1;0;0
1981;6;15;14.5;1;0;0
1981;6;16;19.5;1;0;0
1981;6;17;24.3;1;0;0
1981;6;18;19.2;1;0;0
1981;6;19;18;1;0;0
1981;6;20;18;1;0;0
1981;6;21;17.7;1;0;0
1981;6;22;16.8;1;0;0
1981;6;23;16.4;1;0;0
1981;6;24;15.8;1;0;0
1981;6;25;16.8;1;0;0
1981;6;26;18;1;0;0
1981;6;27;18;1;0;0
1981;6;28;18;1;0;0
1981;6;29;16.1;1;0;0
1981;6;30;15.4;1;0;0
1981;7;1;14.8;1;0;0
1981;7;2;14.4;1;0;0
1981;7;3;14.8;1;0;0
1981;7;4;16.1;1;0;0
1981;7;5;19.2;1;0;0
1981;7;6;15.6;1;0;0
1981;7;7;15.2;1;0;0
1981;7;8;14.8;1;0;0
1981;7;9;13.6;1;0;0
1981;7;10;13.6;1;0;0
1981;7;11;13.2;1;0;0
1981;7;12;12.8;1;0;0
1981;7;13;12.8;1;0;0
1981;7;14;13.2;1;0;0
1981;7;15;13.6;1;0;0
1981;7;16;14;1;0;0
1981;7;17;13.6;1;0;0
1981;7;18;15.6;1;0;0
1981;7;19;16.1;1;0;0
1981;7;20;17.1;1;0;0
1981;7;21;18.3;1;0;0
1981;7;22;19.9;1;0;0
1981;7;23;19.2;1;0;0
1981;7;24;17.4;1;0;0
1981;7;25;16.8;1;0;0
1981;7;26;17.4;1;0;0
1981;7;27;17.1;1;0;0
1981;7;28;18.3;1;0;0
1981;7;29;28.6;1;0;0
1981;7;30;25.5;1;0;0
1981;7;31;21.3;1;0;0
1981;8;1;18.9;1;0;0
1981;8;2;18;1;0;0
1981;8;3;16.8;1;0;0
1981;8;4;21.7;1;0;0
1981;8;5;18.9;1;0;0
1981;8;6;17.4;1;0;0
1981;8;7;16.8;1;0;0
1981;8;8;16.1;1;0;0
1981;8;9;16.8;1;0;0
1981;8;10;22.5;1;0;0
1981;8;11;25.8;1;0;0
1981;8;12;23.6;1;0;0
1981;8;13;18.6;1;0;0
1981;8;14;17.4;1;0;0
1981;8;15;16.8;1;0;0
1981;8;16;16.4;1;0;0
1981;8;17;15.2;1;0;0
1981;8;18;15.8;1;0;0
1981;8;19;15.2;1;0;0
1981;8;20;14.8;1;0;0
1981;8;21;14.4;1;0;0
1981;8;22;14.8;1;0;0
1981;8;23;14.8;1;0;0
1981;8;24;14.8;1;0;0
1981;8;25;15.8;1;0;0
1981;8;26;16.1;1;0;0
1981;8;27;16.8;1;0;0
1981;8;28;18;1;0;0
1981;8;29;18;1;0;0
1981;8;30;16.1;1;0;0
1981;8;31;15.8;1;0;0
1981;9;1;15.2;1;0;0
1981;9;2;15;1;0;0
1981;9;3;14.8;1;0;0
1981;9;4;14.4;1;0;0
1981;9;5;13.6;1;0;0
1981;9;6;12.8;1;0;0
1981;9;7;12.8;1;0;0
1981;9;8;13.2;1;0;0
1981;9;9;12.8;1;0;0
1981;9;10;13.2;1;0;0
1981;9;11;14.8;1;0;0
1981;9;12;14.4;1;0;0
1981;9;13;14.4;1;0;0
1981;9;14;17.1;1;0;0
1981;9;15;31.1;1;0;0
1981;9;16;22.9;1;0;0
1981;9;17;19.2;1;0;0
1981;9;18;18;1;0;0
1981;9;19;17.4;1;0;0
1981;9;20;16.4;1;0;0
1981;9;21;16.1;1;0;0
1981;9;22;15.6;1;0;0
1981;9;23;15.6;1;0;0
1981;9;24;15.2;1;0;0
1981;9;25;16.1;1;0;0
1981;9;26;19.5;1;0;0
1981;9;27;18.9;1;0;0
1981;9;28;16.4;1;0;0
1981;9;29;15.8;1;0;0
1981;9;30;17.7;1;0;0
1981;10;1;20.5;1;0;0
1981;10;2;20.9;1;0;0
1981;10;3;19.9;1;0;0
1981;10;4;17.4;1;0;0
1981;10;5;15.8;1;0;0
1981;10;6;15.6;1;0;0
1981;10;7;14.4;1;0;0
1981;10;8;13.6;1;0;0
1981;10;9;13.2;1;0;0
1981;10;10;13.2;1;0;0
1981;10;11;22.5;1;0;0
1981;10;12;64.5;1;0;0
1981;10;13;49.5;1;0;0
1981;10;14;39.4;1;0;0
1981;10;15;35.8;1;0;0
1981;10;16;42.4;1;0;0
1981;10;17;50;1;0;0
1981;10;18;40.3;1;0;0
1981;10;19;42.8;1;0;0
1981;10;20;52;1;0;0
1981;10;21;43.7;1;0;0
1981;10;22;48;1;0;0
1981;10;23;117;1;0;0
1981;10;24;154;1;0;0
1981;10;25;108;1;0;0
1981;10;26;71;1;0;0
1981;10;27;59;1;0;0
1981;10;28;58;1;0;0
1981;10;29;51.2;1;0;0
1981;10;30;45.6;1;0;0
1981;10;31;59;1;0;0
1981;11;1;55.5;1;0;0
1981;11;2;48;1;0;0
1981;11;3;42.4;1;0;0
1981;11;4;40.3;1;0;0
1981;11;5;39;1;0;0
1981;11;6;35.4;1;0;0
1981;11;7;32.3;1;0;0
1981;11;8;30.6;1;0;0
1981;11;9;29.4;1;0;0
1981;11;10;28.6;1;0;0
1981;11;11;27;1;0;0
1981;11;12;26.2;1;0;0
1981;11;13;25.8;1;0;0
1981;11;14;31.9;1;0;0
1981;11;15;34.1;1;0;0
1981;11;16;26.6;1;0;0
1981;11;17;25.8;1;0;0
1981;11;18;23.6;1;0;0
1981;11;19;23.2;1;0;0
1981;11;20;27.8;1;0;0
1981;11;21;33.6;1;0;0
1981;11;22;50;1;0;0
1981;11;23;63.4;1;0;0
1981;11;24;69.5;1;0;0
1981;11;25;62.9;1;0;0
1981;11;26;53;1;0;0
1981;11;27;48;1;0;0
1981;11;28;53;1;0;0
1981;11;29;55.5;1;0;0
1981;11;30;49.5;1;0;0
1981;12;1;40.3;1;0;0
1981;12;2;40.7;1;0;0
1981;12;3;38.1;1;0;0
1981;12;4;33.2;1;0;0
1981;12;5;32.8;1;0;0
1981;12;6;31.5;1;0;0
1981;12;7;30.2;1;0;0
1981;12;8;31.9;1;0;0
1981;12;9;43.7;1;0;0
1981;12;10;57;1;0;0
1981;12;11;45.3;1;0;0
1981;12;12;41.1;1;0;0
1981;12;13;38.1;1;0;0
1981;12;14;32.3;1;0;0
1981;12;15;32.8;1;0;0
1981;12;16;33.2;1;0;0
1981;12;17;29.8;1;0;0
1981;12;18;25.5;1;0;0
1981;12;19;22.5;1;0;0
1981;12;20;21.7;1;0;0
1981;12;21;21.7;1;0;0
1981;12;22;20.5;1;0;0
1981;12;23;21.3;1;0;0
1981;12;24;22.1;1;0;0
1981;12;25;21.3;1;0;0
1981;12;26;20.9;1;0;0
1981;12;27;20.5;1;0;0
1981;12;28;20.5;1;0;0
1981;12;29;20.5;1;0;0
1981;12;30;23.6;1;0;0
1981;12;31;28.2;1;0;0
1982;1;1;31.9;1;0;0
1982;1;2;34.1;1;0;0
1982;1;3;34.1;1;0;0
1982;1;4;36.3;1;0;0
1982;1;5;56;1;0;0
1982;1;6;141;1;0;0
1982;1;7;233;1;0;0
1982;1;8;231;1;0;0
1982;1;9;176;1;0;0
1982;1;10;117;1;0;0
1982;1;11;77.9;1;0;0
1982;1;12;66.2;1;0;0
1982;1;13;56;1;0;0
1982;1;14;47.4;1;0;0
1982;1;15;41.1;1;0;0
1982;1;16;39;1;0;0
1982;1;17;38.5;1;0;0
1982;1;18;35.8;1;0;0
1982;1;19;32.3;1;0;0
1982;1;20;31.5;1;0;0
1982;1;21;31.1;1;0;0
1982;1;22;30.2;1;0;0
1982;1;23;29.4;1;0;0
1982;1;24;29;1;0;0
1982;1;25;28.6;1;0;0
1982;1;26;27.8;1;0;0
1982;1;27;27;1;0;0
1982;1;28;26.6;1;0;0
1982;1;29;26.6;1;0;0
1982;1;30;26.2;1;0;0
1982;1;31;43.7;1;0;0
1982;2;1;73.1;1;0;0
1982;2;2;56;1;0;0
1982;2;3;48.5;1;0;0
1982;2;4;44.3;1;0;0
1982;2;5;36.7;1;0;0
1982;2;6;31.9;1;0;0
1982;2;7;29;1;0;0
1982;2;8;27.8;1;0;0
1982;2;9;30.6;1;0;0
1982;2;10;33.6;1;0;0
1982;2;11;29;1;0;0
1982;2;12;27.4;1;0;0
1982;2;13;26.2;1;0;0
1982;2;14;24.3;1;0;0
1982;2;15;24;1;0;0
1982;2;16;23.6;1;0;0
1982;2;17;23.2;1;0;0
1982;2;18;24;1;0;0
1982;2;19;24;1;0;0
1982;2;20;21.3;1;0;0
1982;2;21;19.5;1;0;0
1982;2;22;19.5;1;0;0
1982;2;23;20.9;1;0;0
1982;2;24;20.9;1;0;0
1982;2;25;20.9;1;0;0
1982;2;26;20.9;1;0;0
1982;2;27;20.2;1;0;0
1982;2;28;19.5;1;0;0
1982;3;1;18.9;1;0;0
1982;3;2;20.2;1;0;0
1982;3;3;27.4;1;0;0
1982;3;4;44.3;1;0;0
1982;3;5;52;1;0;0
1982;3;6;51.5;1;0;0
1982;3;7;43.2;1;0;0
1982;3;8;40.7;1;0;0
1982;3;9;41.5;1;0;0
1982;3;10;41.9;1;0;0
1982;3;11;44.3;1;0;0
1982;3;12;54.5;1;0;0
