YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;8.24;8.44;-5.6;-3.4;0;0;0;0;114.21;69.69;627.43;136.34;8.24;8.44;18.54;5.51;12.1
1981;1;2;13.14;13.14;-4.4;-2.5;0;0;0;0;113.88;69.52;625.84;135.31;21.38;21.58;19.84;4.9;12.16
1981;1;3;9.21;8.48;0.4;2.2;0.16;0.42;0.14;0.35;117.08;76.02;624.25;134.34;20.91;12.14;21.68;6.87;15.8
1981;1;4;21.52;18.18;-2;-0.6;0;0;0;0;119.05;81.13;622.24;133.72;37.76;18.13;25.5;10.85;28.25
1981;1;5;15.82;13.85;-7.7;-5.8;0;0;0;0;119.05;81.13;619.81;131.99;53.59;31.98;25.24;10.71;23.4
1981;1;6;20.4;21.03;-7.9;-6.1;0;0;0;0;119.05;81.13;617.39;130.27;73.98;53.01;22.18;7.73;19.67
1981;1;7;11.36;11.21;-10.9;-9.2;0;0;0;0;119.05;81.13;614.99;128.59;85.34;64.22;19.97;5.61;17.1
1981;1;8;2.47;2.84;-14.3;-12.4;0;0;0;0;119.05;81.13;612.61;126.92;87.81;67.06;19.75;5.48;15.22
1981;1;9;0;0;-16.7;-15.5;0;0;0;0;119.05;81.13;610.24;125.28;87.81;67.06;20.15;5.97;13.81
1981;1;10;0.35;0.24;-12.4;-10.8;0;0;0;0;119.05;81.13;607.88;123.65;88.16;67.3;20.17;6.09;13.96
1981;1;11;0.25;0.18;-9;-7.6;0;0;0;0;119.05;81.13;605.54;122.05;88.41;67.48;19.92;5.93;13.17
1981;1;12;0;0.01;-11.4;-9.9;0;0;0;0;119.05;81.13;603.21;120.47;88.41;67.49;19.58;5.68;12.57
1981;1;13;4.12;4.52;-9.7;-8.5;0;0;0;0;119.05;81.13;600.89;118.91;92.53;72.01;19.24;5.43;12.1
1981;1;14;0.43;0.47;-9.3;-7.7;0;0;0;0;119.05;81.13;598.59;117.37;92.96;72.48;18.92;5.2;12.13
1981;1;15;15.55;13.82;-6.5;-4.4;0;0;0;0;119.05;81.13;596.3;115.85;108.52;86.3;18.64;4.99;12.63
1981;1;16;6.32;5.96;-8.9;-6.8;0;0;0;0;119.05;81.13;594.03;114.35;114.83;92.26;18.38;4.82;13.16
1981;1;17;6.25;6.28;-6.2;-4.5;0;0;0;0;119.05;81.13;591.77;112.87;121.09;98.54;18.15;4.67;12.48
1981;1;18;8.42;8.83;-5.3;-3.4;0;0;0;0;119.05;81.13;589.52;111.41;129.51;107.37;17.94;4.54;12.19
1981;1;19;11.85;11.76;-5;-3;0;0;0;0;119.05;81.13;587.28;109.97;141.36;119.13;17.75;4.42;12.15
1981;1;20;15.35;14.53;-6.1;-4.2;0;0;0;0;119.05;81.13;585.06;108.54;156.71;133.66;17.58;4.32;13.07
1981;1;21;4.87;5.01;-8.4;-6.6;0;0;0;0;119.05;81.13;582.85;107.14;161.58;138.67;17.42;4.23;12.44
1981;1;22;0;0;-11.3;-9.7;0;0;0;0;119.05;81.13;580.65;105.75;161.58;138.67;17.27;4.15;11.36
1981;1;23;0;0;-13;-12.1;0;0;0;0;119.05;81.13;578.47;104.38;161.58;138.67;17.12;4.07;10.66
1981;1;24;0;0;-11.9;-11.7;0;0;0;0;119.05;81.13;576.29;103.03;161.58;138.67;16.99;4;10
1981;1;25;0.8;1;-10.3;-10;0;0;0;0;119.05;81.13;574.13;101.69;162.37;139.67;16.85;3.94;10.02
1981;1;26;9.59;9.62;-6.7;-5;0;0;0;0;119.05;81.13;571.99;100.38;171.96;149.29;16.73;3.88;10.31
1981;1;27;0.05;0.06;-7.6;-6.2;0;0;0;0;119.05;81.13;569.85;99.08;172.01;149.35;16.61;3.82;10.47
1981;1;28;0;0;-10.2;-9.6;0;0;0;0;119.05;81.13;567.73;97.79;172.01;149.35;16.49;3.76;9.95
1981;1;29;0;0;-12.4;-11.5;0;0;0;0;119.05;81.13;565.61;96.53;172.01;149.35;16.38;3.71;9.72
1981;1;30;0;0;-12.8;-12.2;0;0;0;0;119.05;81.13;563.51;95.28;172.01;149.35;16.26;3.66;9.25
1981;1;31;0;0;-10.9;-10.4;0;0;0;0;119.05;81.13;561.42;94.05;172.01;149.35;16.15;3.61;9.12
1981;2;1;0;0;-8.2;-7.7;0;0;0;0;119.05;81.13;559.35;92.83;172.01;149.35;16.05;3.56;9.27
1981;2;2;0;0;-7.8;-6.9;0;0;0;0;119.05;81.13;557.28;91.63;172.01;149.35;15.94;3.51;9.37
1981;2;3;1.2;1.35;-5.8;-4.1;0;0;0;0;119.05;81.13;555.23;90.44;173.21;150.7;15.84;3.47;9.6
1981;2;4;12.34;11.18;-3.2;-1.5;0;0;0;0;119.05;81.15;553.18;89.27;185.54;161.84;15.74;3.42;10.67
