YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;3.7;3.7;0.7;0.7;0.09;0.09;0;0;72.53;72.53;374.01;374.01;0;0;1;1;0.64
1981;1;2;13.18;13.18;-0.1;-0.1;0;0;0;0;80.64;80.64;373.29;373.29;4.79;4.79;1;1;0.65
1981;1;3;13.47;13.47;3.2;3.2;0.43;0.43;0;0;98.41;98.41;372.57;372.57;0;0;1;1;2.25
1981;1;4;6.55;6.55;1;1;0.13;0.13;0.03;0.03;104.53;104.53;371.86;371.86;0;0;1;1;3.27
1981;1;5;3.2;3.2;-2.6;-2.6;0;0;0;0;104.28;104.28;371.16;371.16;3.2;3.2;1;1;1.58
1981;1;6;9.74;9.74;-3;-3;0;0;0;0;104.03;104.03;370.47;370.47;12.94;12.94;1;1;1.2
1981;1;7;0.86;0.86;-6.9;-6.9;0;0;0;0;104.03;104.03;369.56;369.56;13.8;13.8;0.99;0.99;0.99
1981;1;8;0.23;0.23;-10.3;-10.3;0;0;0;0;104.03;104.03;368.66;368.66;14.03;14.03;0.99;0.99;0.85
1981;1;9;0.3;0.3;-11.8;-11.8;0;0;0;0;104.03;104.03;367.76;367.76;14.33;14.33;0.99;0.99;0.8
1981;1;10;3.2;3.2;-3.4;-3.4;0;0;0;0;104.03;104.03;366.86;366.86;17.53;17.53;0.99;0.99;0.76
1981;1;11;0.43;0.43;-3;-3;0;0;0;0;104.03;104.03;365.96;365.96;17.96;17.96;0.98;0.98;0.74
1981;1;12;0.36;0.36;-4.3;-4.3;0;0;0;0;104.03;104.03;365.06;365.06;18.32;18.32;0.98;0.98;0.69
1981;1;13;2.22;2.22;-3.4;-3.4;0;0;0;0;104.03;104.03;364.17;364.17;20.54;20.54;0.98;0.98;0.69
1981;1;14;1.19;1.19;-4.5;-4.5;0;0;0;0;104.03;104.03;363.28;363.28;21.73;21.73;0.98;0.98;0.65
1981;1;15;11.04;11.04;-0.7;-0.7;0;0;0;0;107.07;107.07;362.39;362.39;29.64;29.64;0.97;0.97;0.66
1981;1;16;1.65;1.65;-3.9;-3.9;0;0;0;0;107.07;107.07;361.51;361.51;31.29;31.29;0.97;0.97;0.69
1981;1;17;7.55;7.55;0.9;0.9;0.12;0.12;0.04;0.04;117.64;117.64;360.62;360.62;27.88;27.88;0.97;0.97;0.67
1981;1;18;3.9;3.9;-0.5;-0.5;0;0;0;0;119.46;119.46;359.74;359.74;29.89;29.89;0.97;0.97;0.88
1981;1;19;7.25;7.25;0;0;0;0;0;0;123.55;123.55;358.86;358.86;32.88;32.88;0.97;0.97;1
1981;1;20;1.66;1.66;-2.5;-2.5;0;0;0;0;123.55;123.55;357.98;357.98;34.53;34.53;0.96;0.96;1.15
1981;1;21;0.28;0.28;-5.7;-5.7;0;0;0;0;123.55;123.55;357.11;357.11;34.81;34.81;0.96;0.96;0.96
1981;1;22;0;0;-9;-9;0;0;0;0;123.55;123.55;356.23;356.23;34.81;34.81;0.96;0.96;0.85
1981;1;23;0;0;-9.3;-9.3;0;0;0;0;123.55;123.55;355.36;355.36;34.81;34.81;0.96;0.96;0.74
1981;1;24;0;0;-9.6;-9.6;0;0;0;0;123.55;123.55;354.49;354.49;34.81;34.81;0.95;0.95;0.69
1981;1;25;1.66;1.66;-5.7;-5.7;0;0;0;0;123.55;123.55;353.63;353.63;36.48;36.48;0.95;0.95;0.66
1981;1;26;1.28;1.28;-1.5;-1.5;0;0;0;0;123.55;123.55;352.76;352.76;37.76;37.76;0.95;0.95;0.63
1981;1;27;0;0;-5;-5;0;0;0;0;123.55;123.55;351.9;351.9;37.76;37.76;0.95;0.95;0.63
1981;1;28;0;0;-7;-7;0;0;0;0;123.55;123.55;351.04;351.04;37.76;37.76;0.94;0.94;0.57
1981;1;29;0;0;-8;-8;0;0;0;0;123.55;123.55;350.18;350.18;37.76;37.76;0.94;0.94;0.56
1981;1;30;0;0;-8.9;-8.9;0;0;0;0;123.55;123.55;349.32;349.32;37.76;37.76;0.94;0.94;0.56
1981;1;31;0;0;-4.8;-4.8;0;0;0;0;123.55;123.55;348.47;348.47;37.76;37.76;0.94;0.94;0.56
1981;2;1;0;0;-4.5;-4.5;0;0;0;0;123.55;123.55;347.62;347.62;37.76;37.76;0.94;0.94;0.56
1981;2;2;0;0;-3.6;-3.6;0;0;0;0;123.55;123.55;346.77;346.77;37.76;37.76;0.93;0.93;0.56
1981;2;3;6.57;6.57;1.1;1.1;0.15;0.15;0.06;0.06;134.87;134.87;345.92;345.92;32.42;32.42;0.93;0.93;0.56
1981;2;4;11.55;11.55;1.2;1.2;0.17;0.17;0.03;0.03;153.81;153.81;345.07;345.07;23.9;23.9;0.93;0.93;1.45
1981;2;5;2.1;2.1;-2.2;-2.2;0;0;0;0;153.81;153.81;344.23;344.23;26;26;0.93;0.93;1.17
1981;2;6;6.13;6.13;0.3;0.3;0.04;0.04;0.02;0.02;158.69;158.69;343.39;343.39;26.84;26.84;0.92;0.92;0.82
1981;2;7;4.28;4.28;3.6;3.6;0.51;0.51;0.14;0.14;176.44;176.44;342.95;342.95;11.26;11.26;0.92;0.92;2.41
1981;2;8;0.31;0.31;3.9;3.9;0.56;0.56;0.06;0.06;183.45;183.45;342.54;342.54;3.2;3.2;0.92;0.92;3.89
1981;2;9;0.05;0.05;1.5;1.5;0.21;0.21;0.02;0.02;184.73;184.73;342.18;342.18;1.29;1.29;0.92;0.92;2.39
1981;2;10;2.54;2.54;1.6;1.6;0.22;0.22;0;0;187.67;187.67;341.85;341.85;0;0;0.92;0.92;1.8
1981;2;11;0.58;0.58;-2;-2;0;0;0;0;187.22;187.22;341.54;341.54;0.58;0.58;0.92;0.92;1.33
1981;2;12;0.32;0.32;-4.2;-4.2;0;0;0;0;187.22;187.22;340.7;340.7;0.9;0.9;0.92;0.92;1
1981;2;13;0;0;-4.9;-4.9;0;0;0;0;187.22;187.22;339.87;339.87;0.9;0.9;0.91;0.91;0.86
1981;2;14;0;0;-4.5;-4.5;0;0;0;0;187.22;187.22;339.04;339.04;0.9;0.9;0.91;0.91;0.76
1981;2;15;0;0;-3.1;-3.1;0;0;0;0;187.22;187.22;338.21;338.21;0.9;0.9;0.91;0.91;0.7
1981;2;16;0;0;-3.2;-3.2;0;0;0;0;187.22;187.22;337.38;337.38;0.9;0.9;0.91;0.91;0.64
1981;2;17;0.06;0.06;-2.3;-2.3;0;0;0;0;187.22;187.22;336.56;336.56;0.96;0.96;0.91;0.91;0.63
1981;2;18;2.2;2.2;-2.6;-2.6;0;0;0;0;187.22;187.22;335.74;335.74;3.16;3.16;0.9;0.9;0.63
1981;2;19;1.24;1.24;-4.2;-4.2;0;0;0;0;187.22;187.22;334.92;334.92;4.4;4.4;0.9;0.9;0.63
1981;2;20;0.34;0.34;-5.2;-5.2;0;0;0;0;187.22;187.22;334.1;334.1;4.74;4.74;0.9;0.9;0.62
1981;2;21;0.62;0.62;-3.5;-3.5;0;0;0;0;187.22;187.22;333.28;333.28;5.36;5.36;0.9;0.9;0.56
1981;2;22;0.3;0.3;-4;-4;0;0;0;0;187.22;187.22;332.46;332.46;5.66;5.66;0.89;0.89;0.56
1981;2;23;0.06;0.06;-4.4;-4.4;0;0;0;0;187.22;187.22;331.65;331.65;5.72;5.72;0.89;0.89;0.56
1981;2;24;0;0;-2.6;-2.6;0;0;0;0;187.22;187.22;330.84;330.84;5.72;5.72;0.89;0.89;0.56
1981;2;25;0.21;0.21;-2.7;-2.7;0;0;0;0;187.22;187.22;330.03;330.03;5.93;5.93;0.89;0.89;0.56
1981;2;26;0;0;-1.5;-1.5;0;0;0;0;187.22;187.22;329.23;329.23;5.93;5.93;0.89;0.89;0.56
1981;2;27;0;0;-2.3;-2.3;0;0;0;0;187.22;187.22;328.42;328.42;5.93;5.93;0.88;0.88;0.56
1981;2;28;0.99;0.99;-0.9;-0.9;0;0;0;0;187.26;187.26;327.62;327.62;6.87;6.87;0.88;0.88;0.56
1981;3;1;2.24;2.24;1.8;1.8;0.32;0.32;0.03;0.03;195.08;195.08;326.82;326.82;0.19;0.19;0.88;0.88;0.78
1981;3;2;1.37;1.37;2;2;0.36;0.36;0;0;195.97;195.97;326.65;326.65;0;0;0.88;0.88;0.74
1981;3;3;6.09;6.09;2.5;2.5;0.45;0.45;0.11;0.11;200.66;200.66;326.48;326.48;0;0;0.88;0.88;0.73
1981;3;4;3.49;3.49;0.4;0.4;0.07;0.07;0.02;0.02;203.15;203.15;326.32;326.32;0;0;0.88;0.88;0.76
1981;3;5;0.03;0.03;0.6;0.6;0.1;0.1;0;0;202.69;202.69;326.18;326.18;0;0;0.88;0.88;0.65
1981;3;6;0.76;0.76;3.4;3.4;0.62;0.62;0.24;0.24;202.61;202.61;326.05;326.05;0;0;0.88;0.88;0.66
1981;3;7;0.35;0.35;6.9;6.9;1.28;1.28;1;1;201.43;201.43;325.91;325.91;0;0;0.88;0.88;0.86
1981;3;8;2.5;2.5;7.5;7.5;1.39;1.39;0.94;0.94;202.14;202.14;325.78;325.78;0;0;0.88;0.88;0.9
1981;3;9;3.36;3.36;9.8;9.8;1.83;1.83;1.17;1.17;203.37;203.37;325.65;325.65;0;0;0.87;0.87;1.01
1981;3;10;7.1;7.1;9.6;9.6;1.79;1.79;0.82;0.82;208.11;208.11;325.53;325.53;0;0;0.87;0.87;1.71
1981;3;11;5.64;5.64;12.4;12.4;2.33;2.33;1.24;1.24;211.15;211.15;325.44;325.44;0;0;0.87;0.87;1.34
1981;3;12;20;20;9.5;9.5;1.77;1.77;0;0;227.44;227.44;325.4;325.4;0;0;1.12;1.12;1.28
1981;3;13;11.53;11.53;6;6;1.1;1.1;0.28;0.28;235.94;235.94;325.44;325.44;0;0;1.45;1.45;2.3
1981;3;14;0.47;0.47;5.1;5.1;0.94;0.94;0.72;0.72;235.02;235.02;325.55;325.55;0;0;1.13;1.13;1.55
1981;3;15;2.06;2.06;3.6;3.6;0.65;0.65;0.46;0.46;235.63;235.63;325.7;325.7;0;0;0.9;0.9;1.06
1981;3;16;2.37;2.37;3.4;3.4;0.62;0.62;0.42;0.42;236.52;236.52;325.87;325.87;0;0;0.88;0.88;0.9
1981;3;17;3.36;3.36;2.2;2.2;0.39;0.39;0.25;0.25;238.36;238.36;326.05;326.05;0;0;0.88;0.88;0.95
1981;3;18;1.01;1.01;0.1;0.1;0.02;0.02;0.01;0.01;238.57;238.57;326.24;326.24;0;0;0.88;0.88;0.9
1981;3;19;0;0;1;1;0.18;0.18;0.07;0.07;237.93;237.93;326.44;326.44;0;0;0.88;0.88;0.8
