YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;4.18;4.18;-0.6;-0.6;0;0;0;0;41.09;41.09;91.17;91.17;3.06;3.06;0.83;0.83;1.33
1981;1;2;12.42;12.42;-0.9;-0.9;0;0;0;0;43.36;43.36;90.72;90.72;13.11;13.11;0.83;0.83;1.22
1981;1;3;19.67;19.67;2.4;2.4;0.37;0.37;0;0;67.96;67.96;90.28;90.28;8.04;8.04;0.83;0.83;1.99
1981;1;4;7.57;7.57;-0.3;-0.3;0;0;0;0;69.97;69.97;89.84;89.84;13.16;13.16;0.82;0.82;4.78
1981;1;5;3.51;3.51;-4;-4;0;0;0;0;69.8;69.8;89.41;89.41;16.67;16.67;0.82;0.82;3.46
1981;1;6;7.84;7.84;-4;-4;0;0;0;0;69.8;69.8;88.88;88.88;24.51;24.51;0.81;0.81;2.93
1981;1;7;1.24;1.24;-7.5;-7.5;0;0;0;0;69.8;69.8;88.34;88.34;25.75;25.75;0.81;0.81;2.3
1981;1;8;0.2;0.2;-9.8;-9.8;0;0;0;0;69.8;69.8;87.82;87.82;25.95;25.95;0.8;0.8;1.94
1981;1;9;1.18;1.18;-10.8;-10.8;0;0;0;0;69.8;69.8;87.29;87.29;27.13;27.13;0.8;0.8;1.75
1981;1;10;3.49;3.49;-3.2;-3.2;0;0;0;0;69.8;69.8;86.77;86.77;30.62;30.62;0.79;0.79;1.58
1981;1;11;0.73;0.73;-3.1;-3.1;0;0;0;0;69.8;69.8;86.25;86.25;31.35;31.35;0.79;0.79;1.38
1981;1;12;0.57;0.57;-4;-4;0;0;0;0;69.8;69.8;85.74;85.74;31.92;31.92;0.78;0.78;1.26
1981;1;13;2.11;2.11;-4.4;-4.4;0;0;0;0;69.8;69.8;85.23;85.23;34.03;34.03;0.78;0.78;1.2
1981;1;14;2.75;2.75;-5.4;-5.4;0;0;0;0;69.8;69.8;84.72;84.72;36.78;36.78;0.77;0.77;1.12
1981;1;15;14.55;14.55;-1.9;-1.9;0;0;0;0;69.8;69.8;84.21;84.21;51.33;51.33;0.77;0.77;1.08
1981;1;16;2.33;2.33;-4.8;-4.8;0;0;0;0;69.8;69.8;83.71;83.71;53.66;53.66;0.77;0.77;0.97
1981;1;17;8.07;8.07;0.2;0.2;0.03;0.03;0.01;0.01;71.18;71.18;83.21;83.21;60.1;60.1;0.76;0.76;0.92
1981;1;18;4.31;4.31;-1.7;-1.7;0;0;0;0;71.2;71.2;82.72;82.72;64.39;64.39;0.76;0.76;0.91
