YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;2.16;2.16;1;1;0.14;0.14;0.2;0.2;25.3;25.3;46.25;46.25;0;0;0.04;0.04;0.08
1981;1;2;3.39;3.39;-0.6;-0.6;0;0;0;0;26.08;26.08;46.09;46.09;1.7;1.7;0.06;0.06;0.08
1981;1;3;11.28;11.28;2.9;2.9;0.4;0.4;0.22;0.22;37.23;37.23;45.93;45.93;0;0;0.06;0.06;0.09
1981;1;4;2.1;2.1;0.9;0.9;0.12;0.12;0.18;0.18;39.01;39.01;45.78;45.78;0;0;0.06;0.06;0.14
1981;1;5;4.02;4.02;-3.3;-3.3;0;0;0;0;38.92;38.92;45.62;45.62;4.02;4.02;0.06;0.06;0.14
1981;1;6;1.66;1.66;-5.1;-5.1;0;0;0;0;38.92;38.92;45.39;45.39;5.68;5.68;0.06;0.06;0.13
1981;1;7;0.89;0.89;-9.4;-9.4;0;0;0;0;38.92;38.92;45.16;45.16;6.57;6.57;0.06;0.06;0.12
1981;1;8;0.12;0.12;-12.7;-12.7;0;0;0;0;38.92;38.92;44.93;44.93;6.69;6.69;0.06;0.06;0.1
1981;1;9;0;0;-16;-16;0;0;0;0;38.92;38.92;44.71;44.71;6.69;6.69;0.06;0.06;0.09
1981;1;10;0.2;0.2;-8.7;-8.7;0;0;0;0;38.92;38.92;44.48;44.48;6.89;6.89;0.06;0.06;0.09
1981;1;11;1.56;1.56;-5.3;-5.3;0;0;0;0;38.92;38.92;44.26;44.26;8.45;8.45;0.06;0.06;0.08
1981;1;12;0.16;0.16;-5.2;-5.2;0;0;0;0;38.92;38.92;44.03;44.03;8.61;8.61;0.06;0.06;0.07
1981;1;13;0.19;0.19;-5.5;-5.5;0;0;0;0;38.92;38.92;43.81;43.81;8.8;8.8;0.06;0.06;0.06
1981;1;14;0.26;0.26;-6;-6;0;0;0;0;38.92;38.92;43.59;43.59;9.06;9.06;0.06;0.06;0.06
1981;1;15;7.17;7.17;-1.4;-1.4;0;0;0;0;39.44;39.44;43.37;43.37;15.53;15.53;0.06;0.06;0.06
1981;1;16;0.51;0.51;-5.1;-5.1;0;0;0;0;39.44;39.44;43.15;43.15;16.04;16.04;0.06;0.06;0.06
1981;1;17;3.29;3.29;-3;-3;0;0;0;0;39.44;39.44;42.93;42.93;19.33;19.33;0.06;0.06;0.06
1981;1;18;5.66;5.66;-1.5;-1.5;0;0;0;0;39.6;39.6;42.71;42.71;24.83;24.83;0.06;0.06;0.06
1981;1;19;5.24;5.24;-2.1;-2.1;0;0;0;0;39.6;39.6;42.5;42.5;30.07;30.07;0.06;0.06;0.06
1981;1;20;3.01;3.01;-2.6;-2.6;0;0;0;0;39.6;39.6;42.28;42.28;33.08;33.08;0.06;0.06;0.06
1981;1;21;0.65;0.65;-3.4;-3.4;0;0;0;0;39.6;39.6;42.07;42.07;33.73;33.73;0.06;0.06;0.06
1981;1;22;0.17;0.17;-5.9;-5.9;0;0;0;0;39.6;39.6;41.86;41.86;33.9;33.9;0.06;0.06;0.06
1981;1;23;0;0;-8.8;-8.8;0;0;0;0;39.6;39.6;41.65;41.65;33.9;33.9;0.06;0.06;0.06
1981;1;24;0.08;0.08;-6;-6;0;0;0;0;39.6;39.6;41.44;41.44;33.98;33.98;0.06;0.06;0.06
1981;1;25;1.24;1.24;-3.4;-3.4;0;0;0;0;39.6;39.6;41.23;41.23;35.22;35.22;0.06;0.06;0.06
1981;1;26;2.08;2.08;-3.8;-3.8;0;0;0;0;39.6;39.6;41.02;41.02;37.3;37.3;0.06;0.06;0.06
1981;1;27;0.03;0.03;-7.7;-7.7;0;0;0;0;39.6;39.6;40.81;40.81;37.33;37.33;0.05;0.05;0.06
