YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;3.47;3.47;1.3;1.3;0.15;0.15;0.06;0.06;102.2;102.2;349.33;349.33;0;0;4.87;4.87;4.31
1981;1;2;13.17;13.17;0.5;0.5;0.05;0.05;0;0;113.46;113.46;349.02;349.02;0.06;0.06;5.08;5.08;4.64
1981;1;3;15.08;15.08;3.9;3.9;0.49;0.49;0;0;126.2;126.2;348.78;348.78;0;0;5.87;5.87;11.34
1981;1;4;4.84;4.84;1.6;1.6;0.19;0.19;0.04;0.04;129.91;129.91;348.66;348.66;0;0;6.49;6.49;15.9
1981;1;5;3.6;3.6;-1.8;-1.8;0;0;0;0;129.6;129.6;348.62;348.62;3.6;3.6;5.64;5.64;8.36
1981;1;6;8.78;8.78;-2.9;-2.9;0;0;0;0;129.28;129.28;348.59;348.59;12.38;12.38;5.13;5.13;6.23
1981;1;7;1.67;1.67;-6.4;-6.4;0;0;0;0;129.28;129.28;347.74;347.74;14.05;14.05;5.06;5.06;5.54
1981;1;8;0.26;0.26;-10.8;-10.8;0;0;0;0;129.28;129.28;346.89;346.89;14.31;14.31;5.05;5.05;4.97
1981;1;9;0.54;0.54;-12.7;-12.7;0;0;0;0;129.28;129.28;346.04;346.04;14.85;14.85;5.04;5.04;4.71
1981;1;10;2.6;2.6;-2.9;-2.9;0;0;0;0;129.28;129.28;345.19;345.19;17.45;17.45;5.03;5.03;4.69
1981;1;11;0.52;0.52;-2.5;-2.5;0;0;0;0;129.28;129.28;344.35;344.35;17.97;17.97;5.01;5.01;4.59
1981;1;12;0.41;0.41;-4.2;-4.2;0;0;0;0;129.28;129.28;343.5;343.5;18.38;18.38;5;5;4.44
1981;1;13;1.53;1.53;-2.9;-2.9;0;0;0;0;129.28;129.28;342.66;342.66;19.91;19.91;4.99;4.99;4.47
1981;1;14;1;1;-3.6;-3.6;0;0;0;0;129.28;129.28;341.82;341.82;20.91;20.91;4.98;4.98;4.35
1981;1;15;9.93;9.93;-0.2;-0.2;0;0;0;0;132.2;132.2;340.99;340.99;27.34;27.34;4.97;4.97;4.69
1981;1;16;1.6;1.6;-3.3;-3.3;0;0;0;0;132.2;132.2;340.15;340.15;28.94;28.94;4.95;4.95;5.73
1981;1;17;7.99;7.99;1.4;1.4;0.16;0.16;0.05;0.05;143.12;143.12;339.32;339.32;23.68;23.68;4.94;4.94;5.31
1981;1;18;2.88;2.88;0;0;0;0;0;0;144.51;144.51;338.49;338.49;24.84;24.84;4.98;4.98;6.92
1981;1;19;8.2;8.2;0.2;0.2;0.02;0.02;0.01;0.01;149.85;149.85;337.67;337.67;26.41;26.41;5.16;5.16;7.69
1981;1;20;1.66;1.66;-1.5;-1.5;0;0;0;0;149.85;149.85;336.84;336.84;28.07;28.07;5.35;5.35;8.38
1981;1;21;0.72;0.72;-3.1;-3.1;0;0;0;0;149.85;149.85;336.02;336.02;28.79;28.79;5.5;5.5;6.5
1981;1;22;0;0;-6.4;-6.4;0;0;0;0;149.85;149.85;335.2;335.2;28.79;28.79;5.59;5.59;5.5
1981;1;23;0;0;-5.8;-5.8;0;0;0;0;149.85;149.85;334.38;334.38;28.79;28.79;5.64;5.64;4.85
1981;1;24;0;0;-6.6;-6.6;0;0;0;0;149.85;149.85;333.56;333.56;28.79;28.79;5.65;5.65;4.46
