YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;6.59;6.75;-10;-9.6;0;0;0;0;171.59;154.31;149.18;167.03;6.59;6.75;4.58;3.17;0.45
1981;1;2;13.32;13.36;-13.1;-12.4;0;0;0;0;171.59;154.31;147.22;165.43;19.91;20.11;2.72;1.76;0.42
1981;1;3;9.15;9.18;-7.4;-7.1;0;0;0;0;171.59;154.31;145.29;163.85;29.06;29.29;2.27;1.49;0.43
1981;1;4;11.85;12.47;-8.4;-7.9;0;0;0;0;171.59;154.31;143.4;162.28;40.91;41.76;2.17;1.47;0.49
1981;1;5;16.87;16.9;-15.1;-14.5;0;0;0;0;171.59;154.31;141.54;160.73;57.78;58.66;2.12;1.45;0.4
1981;1;6;14.36;14.54;-15.5;-14.9;0;0;0;0;171.59;154.31;139.72;159.19;72.14;73.2;2.08;1.42;0.38
1981;1;7;10.52;10.69;-18.6;-18;0;0;0;0;171.59;154.31;137.93;157.67;82.66;83.89;2.03;1.4;0.45
1981;1;8;4.54;4.55;-21.9;-21.3;0;0;0;0;171.59;154.31;136.17;156.16;87.2;88.44;1.99;1.37;0.47
1981;1;9;0;0;-19.6;-19.3;0;0;0;0;171.59;154.31;134.44;154.67;87.2;88.44;1.94;1.34;0.46
1981;1;10;0.17;0.17;-15.4;-15.3;0;0;0;0;171.59;154.31;132.74;153.19;87.36;88.61;1.9;1.32;0.43
1981;1;11;0.1;0.11;-13.6;-13.4;0;0;0;0;171.59;154.31;131.07;151.73;87.47;88.72;1.86;1.3;0.42
1981;1;12;0;0;-14.8;-14.9;0;0;0;0;171.59;154.31;129.43;150.27;87.47;88.72;1.82;1.27;0.42
1981;1;13;2.65;2.68;-14.6;-14.3;0;0;0;0;171.59;154.31;127.81;148.84;90.11;91.4;1.78;1.25;0.4
1981;1;14;0.48;0.48;-15.2;-14.9;0;0;0;0;171.59;154.31;126.22;147.41;90.59;91.88;1.74;1.23;0.4
1981;1;15;7.3;7.45;-13.6;-13.1;0;0;0;0;171.59;154.31;124.66;146;97.89;99.33;1.7;1.21;0.41
1981;1;16;6.46;6.47;-17.1;-16.5;0;0;0;0;171.59;154.31;123.13;144.61;104.35;105.8;1.67;1.19;0.4
1981;1;17;3.47;3.53;-14.7;-14.3;0;0;0;0;171.59;154.31;121.62;143.22;107.82;109.33;1.63;1.17;0.4
1981;1;18;4.85;4.87;-12.2;-11.8;0;0;0;0;171.59;154.31;120.13;141.85;112.67;114.2;1.6;1.15;0.39
1981;1;19;10.36;10.91;-12.9;-12.4;0;0;0;0;171.59;154.31;118.67;140.5;123.02;125.11;1.57;1.13;0.39
1981;1;20;11.04;11.28;-14;-13.3;0;0;0;0;171.59;154.31;117.23;139.15;134.06;136.39;1.54;1.11;0.38
1981;1;21;6.55;6.59;-15.8;-15.1;0;0;0;0;171.59;154.31;115.82;137.82;140.61;142.98;1.51;1.09;0.38
1981;1;22;0;0;-16;-15.6;0;0;0;0;171.59;154.31;114.42;136.5;140.61;142.98;1.48;1.07;0.38
1981;1;23;0;0;-14;-13.8;0;0;0;0;171.59;154.31;113.05;135.2;140.61;142.98;1.45;1.06;0.37
1981;1;24;0;0;-11;-10.9;0;0;0;0;171.59;154.31;111.7;133.9;140.61;142.98;1.42;1.04;0.37
1981;1;25;0.54;0.56;-11.5;-11.2;0;0;0;0;171.59;154.31;110.38;132.62;141.16;143.54;1.39;1.03;0.37
1981;1;26;10.68;10.84;-13.1;-12.5;0;0;0;0;171.59;154.31;109.07;131.35;151.83;154.38;1.37;1.01;0.37
1981;1;27;0.19;0.18;-14.1;-13.7;0;0;0;0;171.59;154.31;107.78;130.1;152.02;154.56;1.34;1;0.37
1981;1;28;0.24;0.23;-15.9;-15.5;0;0;0;0;171.59;154.31;106.52;128.85;152.26;154.79;1.31;0.98;0.36
1981;1;29;0;0;-15;-14.8;0;0;0;0;171.59;154.31;105.27;127.62;152.26;154.79;1.29;0.97;0.36
1981;1;30;0;0;-11.7;-11.6;0;0;0;0;171.59;154.31;104.04;126.4;152.26;154.79;1.27;0.95;0.36
1981;1;31;0;0;-9.3;-9.1;0;0;0;0;171.59;154.31;102.83;125.19;152.26;154.79;1.24;0.94;0.36
