YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;5.76;5.76;0.5;0.5;0.06;0.06;0.01;0.01;8.02;8.02;371.8;371.8;0;0;-999;-999;-999
1981;1;2;13.71;13.71;0.2;0.2;0.02;0.02;0;0;21.71;21.71;370.92;370.92;0;0;-999;-999;-999
1981;1;3;20.96;20.96;3.8;3.8;0.49;0.49;0;0;42.61;42.61;370.06;370.06;0;0;-999;-999;-999
1981;1;4;5.54;5.54;1.1;1.1;0.13;0.13;0.07;0.07;47.95;47.95;369.22;369.22;0;0;-999;-999;-999
1981;1;5;4.66;4.66;-2.1;-2.1;0;0;0;0;47.83;47.83;368.41;368.41;4.66;4.66;-999;-999;-999
1981;1;6;6.41;6.41;-3.6;-3.6;0;0;0;0;47.72;47.72;367.61;367.61;11.07;11.07;-999;-999;-999
1981;1;7;1.73;1.73;-6.7;-6.7;0;0;0;0;47.72;47.72;366.73;366.73;12.8;12.8;-999;-999;-999
1981;1;8;0.03;0.03;-11.4;-11.4;0;0;0;0;47.72;47.72;365.86;365.86;12.83;12.83;-999;-999;-999
1981;1;9;1.12;1.12;-10.4;-10.4;0;0;0;0;47.72;47.72;364.98;364.98;13.95;13.95;-999;-999;-999
1981;1;10;3.92;3.92;-2.2;-2.2;0;0;0;0;47.72;47.72;364.11;364.11;17.87;17.87;-999;-999;-999
1981;1;11;0.49;0.49;-2.2;-2.2;0;0;0;0;47.72;47.72;363.24;363.24;18.36;18.36;-999;-999;-999
1981;1;12;0.4;0.4;-3.3;-3.3;0;0;0;0;47.72;47.72;362.38;362.38;18.76;18.76;-999;-999;-999
1981;1;13;1.28;1.28;-3.1;-3.1;0;0;0;0;47.72;47.72;361.51;361.51;20.04;20.04;-999;-999;-999
1981;1;14;3.21;3.21;-3.9;-3.9;0;0;0;0;47.72;47.72;360.65;360.65;23.25;23.25;-999;-999;-999
1981;1;15;13.1;13.1;-0.7;-0.7;0;0;0;0;54.68;54.68;359.79;359.79;29.25;29.25;-999;-999;-999
1981;1;16;3.25;3.25;-3.6;-3.6;0;0;0;0;54.68;54.68;358.93;358.93;32.5;32.5;-999;-999;-999
1981;1;17;11.62;11.62;1;1;0.12;0.12;0.02;0.02;68.03;68.03;358.08;358.08;29.63;29.63;-999;-999;-999
1981;1;18;2.77;2.77;-0.4;-0.4;0;0;0;0;68.74;68.74;357.24;357.24;30.19;30.19;-999;-999;-999
1981;1;19;7.69;7.69;-0.5;-0.5;0;0;0;0;70.04;70.04;356.43;356.43;32.56;32.56;-999;-999;-999
1981;1;20;1.66;1.66;-2.1;-2.1;0;0;0;0;70.04;70.04;355.65;355.65;34.22;34.22;-999;-999;-999
1981;1;21;0.31;0.31;-4.3;-4.3;0;0;0;0;70.04;70.04;354.9;354.9;34.53;34.53;-999;-999;-999
1981;1;22;0;0;-8.2;-8.2;0;0;0;0;70.04;70.04;354.17;354.17;34.53;34.53;-999;-999;-999
1981;1;23;0;0;-8.2;-8.2;0;0;0;0;70.04;70.04;353.45;353.45;34.53;34.53;-999;-999;-999
1981;1;24;0;0;-8.4;-8.4;0;0;0;0;70.04;70.04;352.74;352.74;34.53;34.53;-999;-999;-999
1981;1;25;2.29;2.29;-2.6;-2.6;0;0;0;0;70.04;70.04;352.03;352.03;36.82;36.82;-999;-999;-999
1981;1;26;1.58;1.58;-1;-1;0;0;0;0;70.04;70.04;351.32;351.32;38.4;38.4;-999;-999;-999
1981;1;27;0.04;0.04;-4.1;-4.1;0;0;0;0;70.04;70.04;350.62;350.62;38.44;38.44;-999;-999;-999
1981;1;28;0;0;-6.1;-6.1;0;0;0;0;70.04;70.04;349.92;349.92;38.44;38.44;-999;-999;-999
1981;1;29;0;0;-6.9;-6.9;0;0;0;0;70.04;70.04;349.21;349.21;38.44;38.44;-999;-999;-999
1981;1;30;0;0;-8.1;-8.1;0;0;0;0;70.04;70.04;348.51;348.51;38.44;38.44;-999;-999;-999
1981;1;31;0;0;-5.6;-5.6;0;0;0;0;70.04;70.04;347.8;347.8;38.44;38.44;-999;-999;-999
1981;2;1;0;0;-3.5;-3.5;0;0;0;0;70.04;70.04;347.1;347.1;38.44;38.44;-999;-999;-999
1981;2;2;0;0;-1.1;-1.1;0;0;0;0;70.04;70.04;346.39;346.39;38.44;38.44;-999;-999;-999
1981;2;3;11.56;11.56;1.7;1.7;0.22;0.22;0.04;0.04;70.69;70.69;345.72;345.72;31.16;31.16;-999;-999;-999
1981;2;4;11.16;11.16;0.8;0.8;0.1;0.1;0.02;0.02;70.69;70.69;345.17;345.17;26.71;26.71;-999;-999;-999
1981;2;5;2.67;2.67;-1.7;-1.7;0;0;0;0;70.69;70.69;344.76;344.76;28.98;28.98;-999;-999;-999
1981;2;6;5.25;5.25;0.5;0.5;0.06;0.06;0.02;0.02;70.69;70.69;344.46;344.46;27.96;27.96;-999;-999;-999
1981;2;7;1.14;1.14;4.1;4.1;0.56;0.56;0.31;0.31;70.52;70.52;373.56;373.56;7.08;7.08;-999;-999;-999
1981;2;8;0.59;0.59;4.1;4.1;0.56;0.56;0;0;70.53;70.53;380.32;380.32;0;0;-999;-999;-999
1981;2;9;0.02;0.02;2.3;2.3;0.3;0.3;0.12;0.12;70.24;70.24;384.67;384.67;0;0;-999;-999;-999
1981;2;10;1.51;1.51;1.7;1.7;0.22;0.22;0.16;0.16;70.01;70.01;387.35;387.35;0;0;-999;-999;-999
1981;2;11;0.58;0.58;-2;-2;0;0;0;0;69.84;69.84;389.09;389.09;0.58;0.58;-999;-999;-999
1981;2;12;0.25;0.25;-5.1;-5.1;0;0;0;0;69.84;69.84;388.18;388.18;0.83;0.83;-999;-999;-999
1981;2;13;0;0;-5.2;-5.2;0;0;0;0;69.84;69.84;387.31;387.31;0.83;0.83;-999;-999;-999
1981;2;14;0;0;-4.3;-4.3;0;0;0;0;69.84;69.84;386.46;386.46;0.83;0.83;-999;-999;-999
1981;2;15;0;0;-2.9;-2.9;0;0;0;0;69.84;69.84;385.62;385.62;0.83;0.83;-999;-999;-999
1981;2;16;0;0;-3.5;-3.5;0;0;0;0;69.84;69.84;384.8;384.8;0.83;0.83;-999;-999;-999
1981;2;17;0.22;0.22;-1.6;-1.6;0;0;0;0;69.84;69.84;383.98;383.98;1.05;1.05;-999;-999;-999
1981;2;18;2.02;2.02;-2.3;-2.3;0;0;0;0;69.84;69.84;383.17;383.17;3.07;3.07;-999;-999;-999
1981;2;19;0.79;0.79;-3.9;-3.9;0;0;0;0;69.84;69.84;382.36;382.36;3.86;3.86;-999;-999;-999
1981;2;20;0.64;0.64;-4.4;-4.4;0;0;0;0;69.84;69.84;381.55;381.55;4.5;4.5;-999;-999;-999
1981;2;21;0.57;0.57;-3.5;-3.5;0;0;0;0;69.84;69.84;380.74;380.74;5.07;5.07;-999;-999;-999
1981;2;22;1.01;1.01;-4.2;-4.2;0;0;0;0;69.84;69.84;379.93;379.93;6.08;6.08;-999;-999;-999
1981;2;23;0.06;0.06;-3.4;-3.4;0;0;0;0;69.84;69.84;379.12;379.12;6.14;6.14;-999;-999;-999
1981;2;24;0;0;-1.7;-1.7;0;0;0;0;69.84;69.84;378.31;378.31;6.14;6.14;-999;-999;-999
1981;2;25;0.13;0.13;-1.2;-1.2;0;0;0;0;69.84;69.84;377.5;377.5;6.27;6.27;-999;-999;-999
1981;2;26;0;0;-0.9;-0.9;0;0;0;0;69.84;69.84;376.7;376.7;6.27;6.27;-999;-999;-999
1981;2;27;0;0;-1.6;-1.6;0;0;0;0;69.84;69.84;375.89;375.89;6.27;6.27;-999;-999;-999
1981;2;28;0.71;0.71;-0.9;-0.9;0;0;0;0;69.84;69.84;375.08;375.08;6.93;6.93;-999;-999;-999
1981;3;1;3.78;3.78;1.7;1.7;0.28;0.28;0;0;70.69;70.69;374.29;374.29;0;0;-999;-999;-999
1981;3;2;0.31;0.31;2.3;2.3;0.38;0.38;0.15;0.15;70.37;70.37;381.55;381.55;0;0;-999;-999;-999
1981;3;3;1.9;1.9;2.9;2.9;0.49;0.49;0.35;0.35;69.94;69.94;382.96;382.96;0;0;-999;-999;-999
1981;3;4;1.91;1.91;0.2;0.2;0.03;0.03;0.02;0.02;69.94;69.94;384.22;384.22;0;0;-999;-999;-999
1981;3;5;0.44;0.44;0.8;0.8;0.13;0.13;0.1;0.1;69.72;69.72;385.15;385.15;0;0;-999;-999;-999
1981;3;6;2.05;2.05;3.6;3.6;0.62;0.62;0.43;0.43;69.38;69.38;385.89;385.89;0;0;-999;-999;-999
1981;3;7;0.28;0.28;7.9;7.9;1.42;1.42;1.12;1.12;68.15;68.15;386.45;386.45;0;0;-999;-999;-999
1981;3;8;3.86;3.86;9.6;9.6;1.74;1.74;1.07;1.07;68.1;68.1;387.08;387.08;0;0;-999;-999;-999
1981;3;9;3.55;3.55;10.3;10.3;1.88;1.88;1.18;1.18;67.86;67.86;388.08;388.08;0;0;-999;-999;-999
1981;3;10;9.55;9.55;10.7;10.7;1.95;1.95;0.67;0.67;70.22;70.22;389.98;389.98;0;0;-999;-999;-999
1981;3;11;7.68;7.68;12.6;12.6;2.32;2.32;1.01;1.01;69.54;69.54;393.17;393.17;0;0;-999;-999;-999
1981;3;12;12.46;12.46;9.7;9.7;1.76;1.76;0.36;0.36;70.69;70.69;397.6;397.6;0;0;-999;-999;-999
1981;3;13;9.05;9.05;6.8;6.8;1.21;1.21;0.45;0.45;70.07;70.07;402.67;402.67;0;0;-999;-999;-999
1981;3;14;1;1;5.8;5.8;1.02;1.02;0.77;0.77;69.22;69.22;406.59;406.59;0;0;-999;-999;-999
1981;3;15;0.9;0.9;4.1;4.1;0.71;0.71;0.54;0.54;68.69;68.69;409.07;409.07;0;0;-999;-999;-999
1981;3;16;3.29;3.29;3.7;3.7;0.64;0.64;0.41;0.41;68.94;68.94;410.97;410.97;0;0;-999;-999;-999
1981;3;17;4.47;4.47;2.8;2.8;0.47;0.47;0.28;0.28;69.48;69.48;412.95;412.95;0;0;-999;-999;-999
1981;3;18;0.39;0.39;1;1;0.16;0.16;0.12;0.12;69.25;69.25;414.6;414.6;0;0;-999;-999;-999
1981;3;19;0;0;1.9;1.9;0.32;0.32;0.25;0.25;68.84;68.84;415.49;415.49;0;0;-999;-999;-999
1981;3;20;0;0;4.8;4.8;0.84;0.84;0.67;0.67;68;68;415.79;415.79;0;0;-999;-999;-999
1981;3;21;0;0;7.2;7.2;1.28;1.28;1.03;1.03;66.81;66.81;415.72;415.72;0;0;-999;-999;-999
1981;3;22;0.19;0.19;9.4;9.4;1.7;1.7;1.35;1.35;65.39;65.39;415.4;415.4;0;0;-999;-999;-999
1981;3;23;8.73;8.73;9.4;9.4;1.7;1.7;0.65;0.65;69.3;69.3;415.62;415.62;0;0;-999;-999;-999
1981;3;24;8.87;8.87;10.6;10.6;1.93;1.93;0.73;0.73;70;70;417.37;417.37;0;0;-999;-999;-999
1981;3;25;3.97;3.97;12.6;12.6;2.32;2.32;1.42;1.42;68.78;68.78;420.04;420.04;0;0;-999;-999;-999
1981;3;26;3.45;3.45;10.9;10.9;1.99;1.99;1.27;1.27;68.18;68.18;422.59;422.59;0;0;-999;-999;-999
1981;3;27;0;0;7.3;7.3;1.3;1.3;1.04;1.04;66.97;66.97;424.43;424.43;0;0;-999;-999;-999
1981;3;28;0;0;9.2;9.2;1.66;1.66;1.33;1.33;65.48;65.48;425.37;425.37;0;0;-999;-999;-999
1981;3;29;0.05;0.05;11.6;11.6;2.13;2.13;1.7;1.7;63.65;63.65;425.71;425.71;0;0;-999;-999;-999
1981;3;30;0.89;0.89;11.4;11.4;2.09;2.09;1.58;1.58;62.5;62.5;425.7;425.7;0;0;-999;-999;-999
1981;3;31;0;0;13.2;13.2;2.44;2.44;1.95;1.95;60.4;60.4;425.45;425.45;0;0;-999;-999;-999
1981;4;1;0.04;0.04;13.8;13.8;2.86;2.86;2.86;2.86;57.43;57.43;424.99;424.99;0;0;-999;-999;-999
1981;4;2;0;0;13.8;13.8;2.86;2.86;2.86;2.86;54.44;54.44;424.39;424.39;0;0;-999;-999;-999
1981;4;3;0;0;12.3;12.3;2.53;2.53;2.53;2.53;51.78;51.78;423.7;423.7;0;0;-999;-999;-999
1981;4;4;0.58;0.58;10.1;10.1;2.05;2.05;2.13;2.13;50.1;50.1;422.94;422.94;0;0;-999;-999;-999
1981;4;5;0.56;0.56;6.1;6.1;1.21;1.21;1.3;1.3;49.22;49.22;422.15;422.15;0;0;-999;-999;-999
1981;4;6;0.02;0.02;8.1;8.1;1.63;1.63;1.63;1.63;47.49;47.49;421.32;421.32;0;0;-999;-999;-999
1981;4;7;0;0;12.1;12.1;2.48;2.48;2.48;2.48;44.9;44.9;420.47;420.47;0;0;-999;-999;-999
1981;4;8;3.58;3.58;12.3;12.3;2.53;2.53;2.14;2.14;46.19;46.19;419.62;419.62;0;0;-999;-999;-999
1981;4;9;0.22;0.22;11.3;11.3;2.31;2.31;2.34;2.34;43.97;43.97;418.75;418.75;0;0;-999;-999;-999
1981;4;10;0;0;12.3;12.3;2.53;2.53;2.53;2.53;41.33;41.33;417.88;417.88;0;0;-999;-999;-999
1981;4;11;0;0;12.8;12.8;2.64;2.64;2.64;2.64;38.59;38.59;417;417;0;0;-999;-999;-999
1981;4;12;0;0;13.4;13.4;2.77;2.77;2.77;2.77;35.73;35.73;416.11;416.11;0;0;-999;-999;-999
1981;4;13;0.03;0.03;15;15;3.12;3.12;3.12;3.12;32.56;32.56;415.22;415.22;0;0;-999;-999;-999
1981;4;14;0.22;0.22;13.6;13.6;2.81;2.81;2.83;2.83;29.87;29.87;414.32;414.32;0;0;-999;-999;-999
1981;4;15;0;0;11.7;11.7;2.4;2.4;2.4;2.4;27.4;27.4;413.42;413.42;0;0;-999;-999;-999
1981;4;16;0;0;8.6;8.6;1.73;1.73;1.73;1.73;25.6;25.6;412.51;412.51;0;0;-999;-999;-999
1981;4;17;0;0;3.2;3.2;0.61;0.61;0.61;0.61;24.93;24.93;411.6;411.6;0;0;-999;-999;-999
1981;4;18;0.25;0.25;1.5;1.5;0.27;0.27;0.33;0.33;24.79;24.79;410.68;410.68;0;0;-999;-999;-999
1981;4;19;1.61;1.61;1.8;1.8;0.33;0.33;0.39;0.39;25.84;25.84;409.76;409.76;0;0;-999;-999;-999
1981;4;20;0.43;0.43;3.9;3.9;0.75;0.75;0.88;0.88;25.43;25.43;408.85;408.85;0;0;-999;-999;-999
1981;4;21;0;0;4.6;4.6;0.9;0.9;0.9;0.9;24.48;24.48;407.93;407.93;0;0;-999;-999;-999
1981;4;22;0.01;0.01;3.5;3.5;0.67;0.67;0.67;0.67;23.76;23.76;407.01;407.01;0;0;-999;-999;-999
1981;4;23;0.32;0.32;3.5;3.5;0.67;0.67;0.74;0.74;23.28;23.28;406.1;406.1;0;0;-999;-999;-999
1981;4;24;0;0;4.5;4.5;0.87;0.87;0.87;0.87;22.35;22.35;405.19;405.19;0;0;-999;-999;-999
1981;4;25;0.3;0.3;8.3;8.3;1.67;1.67;1.71;1.71;20.89;20.89;404.27;404.27;0;0;-999;-999;-999
1981;4;26;4.12;4.12;10.1;10.1;2.05;2.05;1.7;1.7;23.26;23.26;403.36;403.36;0;0;-999;-999;-999
1981;4;27;9.72;9.72;2.4;2.4;0.45;0.45;0.25;0.25;32.49;32.49;402.45;402.45;0;0;-999;-999;-999
1981;4;28;5.71;5.71;3.7;3.7;0.71;0.71;0.62;0.62;37.68;37.68;401.54;401.54;0;0;-999;-999;-999
1981;4;29;1.54;1.54;4.6;4.6;0.9;0.9;0.96;0.96;38.17;38.17;400.65;400.65;0;0;-999;-999;-999
1981;4;30;7.49;7.49;7.3;7.3;1.46;1.46;0.96;0.96;44.6;44.6;399.76;399.76;0;0;-999;-999;-999
1981;5;1;12.69;12.69;7.5;7.5;1.72;1.72;0.7;0.7;56.09;56.09;398.92;398.92;0;0;-999;-999;-999
1981;5;2;0;0;4.7;4.7;1.05;1.05;1.46;1.46;54.77;54.77;398.09;398.09;0;0;-999;-999;-999
1981;5;3;0.76;0.76;5.1;5.1;1.15;1.15;1.56;1.56;53.81;53.81;397.27;397.27;0;0;-999;-999;-999
1981;5;4;5.41;5.41;4.9;4.9;1.1;1.1;1.21;1.21;57.57;57.57;396.52;396.52;0;0;-999;-999;-999
1981;5;5;4.86;4.86;5.2;5.2;1.17;1.17;1.33;1.33;60.43;60.43;395.88;395.88;0;0;-999;-999;-999
1981;5;6;1.78;1.78;6.6;6.6;1.5;1.5;1.99;1.99;59.85;59.85;395.31;395.31;0;0;-999;-999;-999
1981;5;7;0;0;12;12;2.83;2.83;3.68;3.68;56.02;56.02;394.7;394.7;0;0;-999;-999;-999
1981;5;8;0.17;0.17;11.9;11.9;2.81;2.81;3.64;3.64;52.41;52.41;394.03;394.03;0;0;-999;-999;-999
1981;5;9;0.05;0.05;14.8;14.8;3.53;3.53;4.59;4.59;47.75;47.75;393.31;393.31;0;0;-999;-999;-999
1981;5;10;0;0;17;17;4.09;4.09;5.32;5.32;42.32;42.32;392.56;392.56;0;0;-999;-999;-999
1981;5;11;3.69;3.69;14.9;14.9;3.56;3.56;3.85;3.85;42.03;42.03;391.79;391.79;0;0;-999;-999;-999
1981;5;12;4.57;4.57;11.2;11.2;2.63;2.63;2.73;2.73;43.75;43.75;391;391;0;0;-999;-999;-999
1981;5;13;15;15;12.8;12.8;3.03;3.03;0.54;0.54;57.62;57.62;390.22;390.22;0;0;-999;-999;-999
1981;5;14;3.58;3.58;11.8;11.8;2.78;2.78;3.09;3.09;57.92;57.92;389.52;389.52;0;0;-999;-999;-999
1981;5;15;1.05;1.05;12.9;12.9;3.06;3.06;3.91;3.91;54.85;54.85;388.87;388.87;0;0;-999;-999;-999
1981;5;16;4.95;4.95;13.6;13.6;3.23;3.23;3.21;3.21;56.12;56.12;388.25;388.25;0;0;-999;-999;-999
1981;5;17;7.16;7.16;10.3;10.3;2.41;2.41;2.04;2.04;60.47;60.47;387.73;387.73;0;0;-999;-999;-999
1981;5;18;0.08;0.08;12.6;12.6;2.98;2.98;3.87;3.87;56.52;56.52;387.22;387.22;0;0;-999;-999;-999
1981;5;19;0.02;0.02;15.9;15.9;3.81;3.81;4.95;4.95;51.46;51.46;386.63;386.63;0;0;-999;-999;-999
1981;5;20;0;0;18.3;18.3;4.42;4.42;5.75;5.75;45.59;45.59;385.97;385.97;0;0;-999;-999;-999
1981;5;21;0.02;0.02;19.2;19.2;4.65;4.65;6.04;6.04;39.45;39.45;385.26;385.26;0;0;-999;-999;-999
1981;5;22;3.3;3.3;13.8;13.8;3.28;3.28;3.67;3.67;38.98;38.98;384.51;384.51;0;0;-999;-999;-999
1981;5;23;0.09;0.09;13.5;13.5;3.21;3.21;4.16;4.16;34.82;34.82;383.74;383.74;0;0;-999;-999;-999
1981;5;24;5.39;5.39;12.3;12.3;2.9;2.9;2.81;2.81;37.31;37.31;382.95;382.95;0;0;-999;-999;-999
1981;5;25;7.35;7.35;11;11;2.58;2.58;2.13;2.13;42.43;42.43;382.15;382.15;0;0;-999;-999;-999
1981;5;26;12.97;12.97;10.4;10.4;2.43;2.43;0.92;0.92;54.17;54.17;381.36;381.36;0;0;-999;-999;-999
1981;5;27;20.16;20.16;9.7;9.7;2.26;2.26;0;0;70.69;70.69;381.09;381.09;0;0;-999;-999;-999
1981;5;28;2.66;2.66;11.2;11.2;2.63;2.63;3.12;3.12;68.09;68.09;381.57;381.57;0;0;-999;-999;-999
1981;5;29;3.49;3.49;13.2;13.2;3.13;3.13;3.47;3.47;66.03;66.03;382.41;382.41;0;0;-999;-999;-999
1981;5;30;0.47;0.47;15.7;15.7;3.76;3.76;4.83;4.83;61.39;61.39;383.05;383.05;0;0;-999;-999;-999
1981;5;31;0.06;0.06;18.6;18.6;4.5;4.5;5.84;5.84;55.46;55.46;383.25;383.25;0;0;-999;-999;-999
1981;6;1;0.21;0.21;20.3;20.3;5.01;5.01;9.4;9.4;46.13;46.13;383.12;383.12;0;0;-999;-999;-999
1981;6;2;0.02;0.02;21.7;21.7;5.37;5.37;10.2;10.2;35.84;35.84;382.77;382.77;0;0;-999;-999;-999
1981;6;3;6.51;6.51;20;20;4.93;4.93;5.79;5.79;36.48;36.48;382.26;382.26;0;0;-999;-999;-999
1981;6;4;0.7;0.7;13.7;13.7;3.31;3.31;6.04;6.04;31.05;31.05;381.65;381.65;0;0;-999;-999;-999
1981;6;5;0.38;0.38;14;14;3.38;3.38;6.29;6.29;25.07;25.07;380.96;380.96;0;0;-999;-999;-999
1981;6;6;1.05;1.05;16.6;16.6;4.05;4.05;7.24;7.24;18.82;18.82;380.22;380.22;0;0;-999;-999;-999
