YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;5.74;4.19;-0.4;1;0.03;0.12;0.02;0.07;66.16;47.19;254.06;339.24;2.5;0;81.05;20.02;89.43
1981;1;2;14.74;12.57;-0.9;0.3;0;0.03;0;0.01;71.08;59.63;253.61;338.53;11.88;0;89.67;17.1;89.11
1981;1;3;16.73;14.56;2.5;3.5;0.37;0.45;0.01;0.05;89.21;74;253.2;337.82;7.11;0;100.04;17.32;106.89
1981;1;4;12.2;4.84;0.2;1.3;0.06;0.16;0.02;0.09;93.42;78.58;252.83;337.12;11.17;0;126.4;14.7;204.27
1981;1;5;6.23;3.57;-3.7;-2.1;0;0;0;0;93.2;78.39;252.41;336.43;17.4;3.57;149.64;18.42;209.66
1981;1;6;12.13;9.51;-3.9;-2.8;0;0;0;0;93.12;78.2;251.54;335.74;29.53;13.08;133.7;20.52;159.55
1981;1;7;2.65;1.15;-7.4;-6.5;0;0;0;0;93.12;78.2;250.58;334.94;32.18;14.23;117.99;19.63;139.31
1981;1;8;0.3;0.21;-10.6;-10.1;0;0;0;0;93.12;78.2;249.62;334.13;32.49;14.44;114.51;18.77;123.97
1981;1;9;0.48;0.55;-11.8;-11.8;0;0;0;0;93.12;78.2;248.68;333.33;32.97;14.99;112.03;18.8;108.81
1981;1;10;2.72;3.67;-4.3;-2.6;0;0;0;0;93.12;78.2;247.74;332.53;35.7;18.66;109.26;18.84;107.92
1981;1;11;0.46;0.76;-3.7;-2.6;0;0;0;0;93.12;78.2;246.8;331.74;36.15;19.42;106.35;18.83;100
1981;1;12;0.44;0.3;-4.9;-3.8;0;0;0;0;93.12;78.2;245.87;330.94;36.59;19.72;103.53;18.81;94.86
1981;1;13;2.98;1.85;-4.3;-3;0;0;0;0;93.12;78.2;244.95;330.15;39.57;21.57;100.91;18.78;90.89
1981;1;14;1.71;1.55;-5.3;-4.3;0;0;0;0;93.12;78.2;244.03;329.36;41.28;23.12;98.55;18.75;88.47
1981;1;15;15.44;11.22;-1.6;-0.6;0;0;0;0;94.77;84.6;243.12;328.57;54.95;27.94;96.52;18.71;97.33
1981;1;16;3.41;1.74;-4.7;-3.6;0;0;0;0;94.77;84.6;242.21;327.78;58.36;29.68;94.79;18.68;92.12
1981;1;17;9.28;7.46;0.1;1.3;0.08;0.16;0.03;0.05;99.99;95.41;241.31;326.99;60.74;26.28;94.27;18.32;95.57
1981;1;18;5.86;3.17;-1.3;-0.2;0;0;0;0;100.91;98.26;240.42;326.21;65.56;26.6;97.28;18.2;94.7
1981;1;19;9.99;8.01;-0.6;0.2;0;0.02;0;0.01;103.74;106.82;239.53;325.43;71.88;26.04;98.65;18.45;90.88
1981;1;20;4.52;1.49;-3;-2.1;0;0;0;0;103.74;106.82;238.64;324.65;76.4;27.53;98.15;18.55;101.07
1981;1;21;0.83;0.32;-6.6;-5;0;0;0;0;103.74;106.82;237.76;323.87;77.22;27.85;97.14;18.62;97.75
1981;1;22;0;0;-10.3;-8.3;0;0;0;0;103.74;106.82;236.89;323.1;77.22;27.85;95.38;18.67;91.31
1981;1;23;0;0;-10.4;-8.2;0;0;0;0;103.74;106.82;236.02;322.32;77.22;27.85;93.62;18.63;87.63
1981;1;24;0;0;-9.5;-8.3;0;0;0;0;103.74;106.82;235.16;321.55;77.22;27.85;92.12;18.6;79.48
1981;1;25;1.56;1.66;-5.9;-4.2;0;0;0;0;103.74;106.82;234.3;320.78;78.78;29.51;90.74;18.59;74.54
1981;1;26;2.87;1.51;-2.2;-1;0;0;0;0;103.74;106.82;233.45;320.01;81.65;31.02;89.41;18.58;77.2
1981;1;27;0;0.01;-6.2;-4.5;0;0;0;0;103.74;106.82;232.6;319.24;81.65;31.03;88.13;18.57;77.28
1981;1;28;0;0;-8.1;-6.4;0;0;0;0;103.74;106.82;231.76;318.48;81.65;31.03;86.91;18.55;73.56
