YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;3.67;3.67;1.8;1.8;0.19;0.19;0;0;3.9;3.9;384.6;384.6;0;0;1.36;1.36;0.77
1981;1;2;10.96;10.96;0.7;0.7;0.07;0.07;0.01;0.01;14.84;14.84;383.71;383.71;0;0;1.51;1.51;0.92
1981;1;3;13.19;13.19;4.2;4.2;0.49;0.49;0.08;0.08;27.91;27.91;382.81;382.81;0;0;1.51;1.51;4.24
1981;1;4;4.73;4.73;1.9;1.9;0.2;0.2;0.12;0.12;32.45;32.45;381.91;381.91;0;0;1.51;1.51;7.49
1981;1;5;3.3;3.3;-1.4;-1.4;0;0;0;0;32.37;32.37;381.02;381.02;3.3;3.3;1.5;1.5;2.45
1981;1;6;7.59;7.59;-3.1;-3.1;0;0;0;0;32.29;32.29;380.14;380.14;10.89;10.89;1.5;1.5;1.48
1981;1;7;1.82;1.82;-6.8;-6.8;0;0;0;0;32.29;32.29;379.23;379.23;12.71;12.71;1.5;1.5;1.27
1981;1;8;0.36;0.36;-11.5;-11.5;0;0;0;0;32.29;32.29;378.32;378.32;13.07;13.07;1.49;1.49;1.41
1981;1;9;0;0;-14.3;-14.3;0;0;0;0;32.29;32.29;377.41;377.41;13.07;13.07;1.49;1.49;1.34
1981;1;10;0.69;0.69;-5.5;-5.5;0;0;0;0;32.29;32.29;376.51;376.51;13.76;13.76;1.49;1.49;1.24
1981;1;11;0.27;0.27;-2.8;-2.8;0;0;0;0;32.29;32.29;375.6;375.6;14.03;14.03;1.48;1.48;1
1981;1;12;0.83;0.83;-5;-5;0;0;0;0;32.29;32.29;374.7;374.7;14.86;14.86;1.48;1.48;0.87
1981;1;13;0.91;0.91;-4;-4;0;0;0;0;32.29;32.29;373.8;373.8;15.77;15.77;1.47;1.47;0.87
1981;1;14;0.48;0.48;-3.3;-3.3;0;0;0;0;32.29;32.29;372.91;372.91;16.25;16.25;1.47;1.47;0.85
1981;1;15;8.14;8.14;0.4;0.4;0.04;0.04;0.01;0.01;36;36;372.01;372.01;20.66;20.66;1.47;1.47;1.47
1981;1;16;2.54;2.54;-2.5;-2.5;0;0;0;0;36;36;371.12;371.12;23.2;23.2;1.46;1.46;1.43
1981;1;17;10.31;10.31;0.9;0.9;0.09;0.09;0.02;0.02;48.33;48.33;370.23;370.23;21.1;21.1;1.46;1.46;1.43
1981;1;18;4.84;4.84;0.6;0.6;0.06;0.06;0.02;0.02;54.04;54.04;369.34;369.34;19.65;19.65;1.46;1.46;1.85
1981;1;19;10.58;10.58;0;0;0;0;0;0;54.04;54.04;368.46;368.46;30.23;30.23;1.45;1.45;1.88
1981;1;20;2.35;2.35;-1;-1;0;0;0;0;54.04;54.04;367.57;367.57;32.58;32.58;1.45;1.45;2.05
1981;1;21;0.79;0.79;-2.6;-2.6;0;0;0;0;54.04;54.04;366.69;366.69;33.37;33.37;1.45;1.45;1.31
1981;1;22;0;0;-5.1;-5.1;0;0;0;0;54.04;54.04;365.81;365.81;33.37;33.37;1.44;1.44;0.97
1981;1;23;0;0;-5.8;-5.8;0;0;0;0;54.04;54.04;364.93;364.93;33.37;33.37;1.44;1.44;1.37
1981;1;24;0;0;-4.9;-4.9;0;0;0;0;54.04;54.04;364.06;364.06;33.37;33.37;1.44;1.44;1.31
1981;1;25;1.74;1.74;-3.6;-3.6;0;0;0;0;54.04;54.04;363.19;363.19;35.11;35.11;1.43;1.43;0.95
1981;1;26;2.61;2.61;-0.6;-0.6;0;0;0;0;54.04;54.04;362.31;362.31;37.72;37.72;1.43;1.43;0.91
1981;1;27;0;0;-3;-3;0;0;0;0;54.04;54.04;361.45;361.45;37.72;37.72;1.43;1.43;0.81
1981;1;28;0;0;-4.3;-4.3;0;0;0;0;54.04;54.04;360.58;360.58;37.72;37.72;1.42;1.42;0.79
1981;1;29;0;0;-5.5;-5.5;0;0;0;0;54.04;54.04;359.71;359.71;37.72;37.72;1.42;1.42;0.75
1981;1;30;0;0;-4.9;-4.9;0;0;0;0;54.04;54.04;358.85;358.85;37.72;37.72;1.42;1.42;0.78
1981;1;31;0;0;-3.2;-3.2;0;0;0;0;54.04;54.04;357.99;357.99;37.72;37.72;1.41;1.41;0.8
1981;2;1;0;0;-1.9;-1.9;0;0;0;0;54.04;54.04;357.13;357.13;37.72;37.72;1.41;1.41;0.82
1981;2;2;0;0;-1.3;-1.3;0;0;0;0;54.04;54.04;356.28;356.28;37.72;37.72;1.41;1.41;0.89
1981;2;3;5.51;5.51;1.8;1.8;0.2;0.2;0.08;0.08;61.58;61.58;355.42;355.42;31.76;31.76;1.4;1.4;1.13
1981;2;4;12.75;12.75;2.3;2.3;0.26;0.26;0.03;0.03;61.43;61.43;355.53;355.53;21.75;21.75;4.99;4.99;11.89
