YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;9.76;7.45;-0.6;1;0.03;0.12;0.01;0.02;64.16;46.99;163.15;15.91;5.5;0;5.39;0.33;13.1
1981;1;2;8.21;7.23;-2;-0.5;0;0;0;0;65.28;50.9;162.99;15.8;12.1;2.31;5.87;0.61;14.5
1981;1;3;13.23;13.65;2.8;3.8;0.4;0.49;0.04;0;80.22;63.16;162.89;15.93;6.66;0;6.02;0.72;36.66
1981;1;4;7.14;5.65;0.4;1.7;0.08;0.21;0.02;0.04;83.3;66.42;162.92;16.4;8.11;0;6.69;0.86;45.06
1981;1;5;10.69;8.14;-3.9;-2.3;0;0;0;0;83.28;66.26;162.61;16.98;18.72;8.14;7.03;1.1;24.39
1981;1;6;7.12;6.05;-5.3;-3.8;0;0;0;0;83.24;66.1;161.99;17.42;25.84;14.19;7.16;1.12;17.86
1981;1;7;6.5;5.43;-9.1;-7.8;0;0;0;0;83.24;66.1;161.22;17;32.34;19.62;7.1;1.05;15.27
1981;1;8;1.73;1.37;-11.7;-10.6;0;0;0;0;83.24;66.1;160.45;16.58;34.06;20.99;6.96;0.98;12.79
1981;1;9;0;0.01;-15.1;-14.7;0;0;0;0;83.24;66.1;159.69;16.17;34.07;21;6.8;0.92;14.65
1981;1;10;0;0;-11.4;-10.3;0;0;0;0;83.24;66.1;158.93;15.78;34.07;21;6.62;0.87;15.05
1981;1;11;0.28;0.33;-9;-7.6;0;0;0;0;83.24;66.1;158.18;15.39;34.35;21.33;6.44;0.81;12.05
1981;1;12;0.01;0.02;-8;-6.6;0;0;0;0;83.24;66.1;157.44;15.02;34.35;21.35;6.28;0.76;10.94
1981;1;13;2.05;1.49;-7.3;-6.6;0;0;0;0;83.24;66.1;156.71;14.65;36.4;22.84;6.12;0.72;10.6
1981;1;14;0.8;0.63;-6.3;-5.2;0;0;0;0;83.24;66.1;155.98;14.29;37.21;23.47;5.98;0.68;10.02
1981;1;15;4.55;3.99;-3.9;-2.8;0;0;0;0;83.24;66.1;155.26;13.94;41.76;27.46;5.85;0.64;10.86
1981;1;16;2.6;2.1;-5.1;-3.8;0;0;0;0;83.24;66.1;154.55;13.6;44.36;29.56;5.72;0.6;10.09
1981;1;17;1.64;1.52;-3.9;-2.8;0;0;0;0;83.24;66.1;153.84;13.27;46;31.08;5.6;0.57;9.5
1981;1;18;5.57;4.93;-2;-0.8;0;0;0;0;83.47;66.62;153.14;12.94;51.26;35.09;5.5;0.55;9.91
1981;1;19;7.04;6.51;-1.9;-0.8;0;0;0;0;84.02;67.98;152.45;12.63;57.55;39.14;5.44;0.56;10.68
1981;1;20;5.08;4.01;-2.9;-1.6;0;0;0;0;84.08;67.98;151.76;12.32;62.56;43.15;5.42;0.61;11.22
1981;1;21;7.57;5.66;-4.2;-2.9;0;0;0;0;84.08;67.98;151.08;12.02;70.13;48.81;5.38;0.64;10.26
1981;1;22;1.4;1.09;-5.8;-4.9;0;0;0;0;84.08;67.98;150.4;11.72;71.53;49.9;5.3;0.63;9.64
1981;1;23;0;0;-8.5;-8.4;0;0;0;0;84.08;67.98;149.73;11.44;71.53;49.9;5.21;0.59;9.23
1981;1;24;0.02;0.02;-8.4;-8.1;0;0;0;0;84.08;67.98;149.06;11.16;71.55;49.92;5.12;0.56;9.11
1981;1;25;2.02;1.81;-6.6;-5.7;0;0;0;0;84.08;67.98;148.4;10.88;73.57;51.73;5.03;0.52;9.01
1981;1;26;8.04;6.47;-3.5;-2.2;0;0;0;0;84.09;67.98;147.75;10.62;81.61;58.2;4.95;0.5;9.35
1981;1;27;0.01;0;-9;-8.5;0;0;0;0;84.09;67.98;147.1;10.36;81.62;58.2;4.87;0.47;8.78
1981;1;28;0.04;0.03;-10.7;-10.2;0;0;0;0;84.09;67.98;146.46;10.1;81.66;58.23;4.8;0.44;9.03
1981;1;29;0;0;-10;-10;0;0;0;0;84.09;67.98;145.82;9.86;81.66;58.23;4.73;0.42;9.48
1981;1;30;0;0;-9;-9;0;0;0;0;84.09;67.98;145.19;9.62;81.66;58.23;4.67;0.4;8.27
1981;1;31;0;0;-6.6;-5.7;0;0;0;0;84.09;67.98;144.56;9.38;81.66;58.23;4.61;0.38;8.1
1981;2;1;0;0;-3.9;-2.9;0;0;0;0;84.09;67.98;143.93;9.15;81.66;58.23;4.55;0.37;8.05
1981;2;2;0;0;-2.3;-1.1;0;0;0;0;84.09;67.98;143.32;8.93;81.66;58.23;4.5;0.35;8.21
1981;2;3;0.72;1.35;-0.6;0.3;0.01;0.04;0;0.01;84.36;68.34;142.7;8.71;82.03;58.88;4.45;0.34;8.55
1981;2;4;4.26;4.71;0.8;1.7;0.12;0.22;0.05;0.06;88.07;76.7;142.09;8.49;79.19;47.59;4.7;0.44;13.11
1981;2;5;4.09;3.3;-2.3;-1.1;0;0;0;0;88.26;77.17;141.49;8.29;82.92;49.58;5.19;0.83;12.52
1981;2;6;3.48;3.18;-2.4;-1.2;0;0;0;0;88.34;77.18;140.89;8.09;86.3;52.72;5.64;1.2;9.93
1981;2;7;8.76;7.78;2.4;3.3;0.36;0.44;0.11;0.09;93.29;85.68;140.71;10.11;78.46;35.59;12.92;1.1;33.01
1981;2;8;2.06;1.49;3.8;4.7;0.57;0.64;0.28;0.14;96.05;88.79;141.72;13.44;62.47;14.93;32.09;4.35;74.88
1981;2;9;0;0;1.8;2.7;0.27;0.36;0.13;0.06;96.2;89.07;143.29;17.71;56.54;7.75;31.09;8.59;38.71
