YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;6.92;6.92;0.3;0.3;0.03;0.03;0.04;0.04;37.75;37.75;288.46;288.46;1.02;1.02;2.21;2.21;3.99
1981;1;2;10.82;10.82;-0.1;-0.1;0;0;0;0;42.23;42.23;287.99;287.99;5.57;5.57;3.39;3.39;4.21
1981;1;3;19.77;19.77;3.4;3.4;0.44;0.44;0;0;63.23;63.23;287.58;287.58;0.65;0.65;3.65;3.65;15.16
1981;1;4;4.65;4.65;0.8;0.8;0.1;0.1;0.12;0.12;66.83;66.83;287.3;287.3;0.4;0.4;4.49;4.49;23.69
1981;1;5;3.61;3.61;-2.4;-2.4;0;0;0;0;66.67;66.67;287.15;287.15;4.01;4.01;4.37;4.37;14.63
1981;1;6;2.51;2.51;-4.1;-4.1;0;0;0;0;66.67;66.67;286.46;286.46;6.52;6.52;3.59;3.59;8.89
1981;1;7;1.43;1.43;-8.1;-8.1;0;0;0;0;66.67;66.67;285.76;285.76;7.95;7.95;3.37;3.37;5.73
1981;1;8;0.05;0.05;-12.6;-12.6;0;0;0;0;66.67;66.67;285.07;285.07;8;8;3.36;3.36;4.56
1981;1;9;1.08;1.08;-11.6;-11.6;0;0;0;0;66.67;66.67;284.38;284.38;9.08;9.08;3.35;3.35;4.6
1981;1;10;3.77;3.77;-4.2;-4.2;0;0;0;0;66.67;66.67;283.69;283.69;12.85;12.85;3.35;3.35;4.53
1981;1;11;0.37;0.37;-2;-2;0;0;0;0;66.67;66.67;283.01;283.01;13.22;13.22;3.34;3.34;4.31
1981;1;12;0.46;0.46;-4.3;-4.3;0;0;0;0;66.67;66.67;282.32;282.32;13.68;13.68;3.33;3.33;4.17
1981;1;13;0.99;0.99;-3.4;-3.4;0;0;0;0;66.67;66.67;281.64;281.64;14.67;14.67;3.32;3.32;4.06
1981;1;14;4.45;4.45;-4.5;-4.5;0;0;0;0;66.67;66.67;280.96;280.96;19.12;19.12;3.31;3.31;3.88
1981;1;15;13.8;13.8;-0.9;-0.9;0;0;0;0;68.89;68.89;280.28;280.28;29.85;29.85;3.3;3.3;4.24
1981;1;16;2.55;2.55;-4;-4;0;0;0;0;68.89;68.89;279.6;279.6;32.4;32.4;3.3;3.3;4.17
1981;1;17;9.96;9.96;-0.1;-0.1;0;0;0;0;71.89;71.89;278.92;278.92;38.33;38.33;3.29;3.29;4.27
1981;1;18;4.59;4.59;-0.2;-0.2;0;0;0;0;73.5;73.5;278.25;278.25;40.71;40.71;3.28;3.28;4.94
1981;1;19;9.8;9.8;-1;-1;0;0;0;0;75.2;75.2;277.58;277.58;48.16;48.16;3.27;3.27;4.82
1981;1;20;1.65;1.65;-1.9;-1.9;0;0;0;0;75.2;75.2;276.9;276.9;49.81;49.81;3.26;3.26;4.74
1981;1;21;0.29;0.29;-3.4;-3.4;0;0;0;0;75.2;75.2;276.24;276.24;50.1;50.1;3.26;3.26;4.47
1981;1;22;0;0;-7.1;-7.1;0;0;0;0;75.2;75.2;275.57;275.57;50.1;50.1;3.25;3.25;4.18
