YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;5.52;7.17;-10;-6.8;0;0;0;0;118.5;141.63;829.81;1411.72;5.79;7.17;191.54;28.78;-999
1981;1;2;11.09;12.55;-12;-6.5;0;0;0;0;118.47;141.29;827.7;1408.87;16.88;19.72;191.3;27.8;-999
1981;1;3;12.79;10.93;-7.3;-2.6;0;0;0;0;118.44;141.29;825.58;1405.43;29.67;30.65;179.7;27.36;-999
1981;1;4;22.73;25.35;-7.2;-3.3;0;0;0;0;118.44;141.29;823.44;1401.99;52.4;56;171.93;26.57;-999
1981;1;5;14.83;18.62;-14.4;-9.4;0;0;0;0;118.44;141.29;821.32;1398.57;67.23;74.62;167.23;25.98;-999
1981;1;6;16.45;18.53;-14.8;-9.8;0;0;0;0;118.44;141.29;819.2;1395.15;83.68;93.15;163.75;25.53;-999
1981;1;7;7.37;11.13;-17.3;-12.6;0;0;0;0;118.44;141.29;817.09;1391.75;91.04;104.28;160.86;25.13;-999
1981;1;8;0.96;1.99;-21.1;-16.8;0;0;0;0;118.44;141.29;814.98;1388.35;92;106.27;158.3;24.8;-999
1981;1;9;0;0.02;-17.9;-18.3;0;0;0;0;118.44;141.29;812.89;1384.96;92.01;106.29;155.96;24.49;-999
1981;1;10;0.53;0.51;-17.2;-14.3;0;0;0;0;118.44;141.29;810.8;1381.58;92.53;106.8;153.8;24.22;-999
1981;1;11;0.13;0.31;-16.2;-11.4;0;0;0;0;118.44;141.29;808.72;1378.2;92.67;107.11;151.82;23.97;-999
1981;1;12;0.02;0;-17.1;-12.7;0;0;0;0;118.44;141.29;806.64;1374.84;92.69;107.11;150;23.74;-999
1981;1;13;2.57;3.11;-15.5;-10.8;0;0;0;0;118.44;141.29;804.58;1371.48;95.26;110.22;148.34;23.53;-999
1981;1;14;0.38;0.39;-16.2;-11.5;0;0;0;0;118.44;141.29;802.52;1368.13;95.64;110.61;146.78;23.34;-999
1981;1;15;14.5;16.97;-12.8;-8.5;0;0;0;0;118.44;141.29;800.47;1364.79;110.14;127.58;145.31;23.16;-999
1981;1;16;5.71;6.67;-16.2;-11;0;0;0;0;118.44;141.29;798.42;1361.46;115.85;134.25;143.93;22.99;-999
1981;1;17;6.13;6.3;-12.1;-7.4;0;0;0;0;118.44;141.29;796.38;1358.13;121.98;140.55;142.63;22.83;-999
1981;1;18;4.95;7.12;-12.1;-6.9;0;0;0;0;118.44;141.29;794.35;1354.82;126.94;147.67;141.41;22.69;-999
1981;1;19;12.16;12.23;-12.4;-7.2;0;0;0;0;118.44;141.29;792.32;1351.51;139.1;159.9;140.24;22.56;-999
1981;1;20;12.38;15.82;-12.5;-7.7;0;0;0;0;118.44;141.29;790.3;1348.21;151.48;175.72;139.14;22.43;-999
1981;1;21;2.44;4.45;-15.4;-10.5;0;0;0;0;118.44;141.29;788.29;1344.91;153.92;180.17;138.09;22.3;-999
1981;1;22;0;0;-17.4;-13.7;0;0;0;0;118.44;141.29;786.28;1341.63;153.92;180.17;137.08;22.18;-999
1981;1;23;0;0;-15.6;-14.3;0;0;0;0;118.44;141.29;784.28;1338.35;153.92;180.17;136.12;22.07;-999
1981;1;24;0;0;-11.4;-10.9;0;0;0;0;118.44;141.29;782.28;1335.09;153.92;180.17;135.2;21.96;-999
1981;1;25;0.29;0.44;-10.8;-9.6;0;0;0;0;118.44;141.29;780.29;1331.82;154.21;180.61;134.34;21.85;-999
1981;1;26;4.63;8.8;-11.9;-7.9;0;0;0;0;118.44;141.29;778.31;1328.57;158.84;189.41;133.5;21.75;-999
1981;1;27;0.01;0.02;-14;-9.8;0;0;0;0;118.44;141.29;776.33;1325.33;158.85;189.43;132.7;21.65;-999
1981;1;28;0;0;-12.4;-10.9;0;0;0;0;118.44;141.29;774.36;1322.09;158.85;189.43;131.93;21.55;-999
1981;1;29;0;0;-15.3;-13.5;0;0;0;0;118.44;141.29;772.39;1318.86;158.85;189.43;131.19;21.46;-999
1981;1;30;0;0;-13.1;-12.4;0;0;0;0;118.44;141.29;770.42;1315.64;158.85;189.43;130.47;21.37;-999
1981;1;31;0;0;-11.4;-10.7;0;0;0;0;118.44;141.29;768.47;1312.43;158.85;189.43;129.77;21.29;-999
1981;2;1;0;0;-9;-7.7;0;0;0;0;118.44;141.29;766.52;1309.22;158.85;189.43;129.1;21.2;-999
1981;2;2;0;0;-8.8;-7.5;0;0;0;0;118.44;141.29;764.57;1306.03;158.85;189.43;128.45;21.12;-999
1981;2;3;0.7;0.68;-8.8;-6.8;0;0;0;0;118.44;141.29;762.63;1302.84;159.55;190.11;127.82;21.04;-999
1981;2;4;9.71;12.71;-8.2;-4.3;0;0;0;0;118.44;141.29;760.7;1299.66;169.26;202.82;127.2;20.96;-999
1981;2;5;8.45;12.41;-13.3;-7.9;0;0;0;0;118.44;141.29;758.77;1296.48;177.7;215.23;126.61;20.89;-999
1981;2;6;8.62;9.87;-11.3;-6.5;0;0;0;0;118.44;141.29;756.84;1293.32;186.32;225.1;126.03;20.82;-999
1981;2;7;3.36;4.23;-5.4;-1.5;0;0;0;0;118.44;141.29;754.93;1290.16;189.65;228.91;125.47;20.75;-999
1981;2;8;0.13;0.05;-3.6;0.2;0;0.1;0.01;0.18;118.44;141.29;753.01;1287.01;189.78;228.93;124.92;20.68;-999
1981;2;9;0;0;-3.9;-0.9;0;0;0;0;118.44;141.29;751.1;1283.86;189.78;228.93;124.38;20.61;-999
1981;2;10;4.16;5.01;-8.3;-4.1;0;0;0;0;118.44;141.29;749.2;1280.73;193.94;233.94;123.86;20.54;-999
1981;2;11;0.86;2.71;-13;-7.7;0;0;0;0;118.44;141.29;747.3;1277.6;194.79;236.65;123.35;20.48;-999
1981;2;12;0.36;2.19;-15.6;-10.3;0;0;0;0;118.44;141.29;745.41;1274.48;195.16;238.84;122.86;20.42;-999
1981;2;13;0.01;0.06;-16.4;-12;0;0;0;0;118.44;141.29;743.52;1271.37;195.16;238.9;122.37;20.35;-999
1981;2;14;0;0;-14.4;-12.6;0;0;0;0;118.44;141.29;741.64;1268.27;195.16;238.9;121.9;20.29;-999
1981;2;15;0;0;-11.7;-10.8;0;0;0;0;118.44;141.29;739.76;1265.17;195.16;238.9;121.43;20.23;-999
1981;2;16;0;0;-11.4;-9.9;0;0;0;0;118.44;141.29;737.89;1262.08;195.16;238.9;120.98;20.18;-999
1981;2;17;0.12;0.32;-12.4;-10.6;0;0;0;0;118.44;141.29;736.02;1259;195.28;239.22;120.53;20.12;-999
1981;2;18;0.38;0.65;-14.4;-10.4;0;0;0;0;118.44;141.29;734.16;1255.92;195.66;239.87;120.09;20.06;-999
1981;2;19;0.22;0.73;-14.1;-9.7;0;0;0;0;118.44;141.29;732.3;1252.85;195.88;240.59;119.66;20.01;-999
1981;2;20;0.07;0.23;-13.5;-9.6;0;0;0;0;118.44;141.29;730.45;1249.8;195.95;240.82;119.24;19.95;-999
