YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;5.41;5.31;1.6;1.7;0.18;0.18;0;0;13.28;5.34;227.59;1.5;0;0;0.67;0.04;0.92
1981;1;2;10.71;10.53;0.3;0.4;0.03;0.04;0;0.01;19.54;11.37;227.03;1.33;4.41;4.48;0.69;0.04;1.22
1981;1;3;17.3;17.49;4.2;4.3;0.51;0.51;0;0;37.2;12.41;226.63;1.88;0.25;1.29;2.52;1.87;15.79
1981;1;4;5.86;5.87;2;2.2;0.23;0.24;0.02;0.02;41.83;12.38;226.38;3.26;0.06;0.32;2.02;1.37;6.36
1981;1;5;4.78;4.35;-1.6;-1.5;0;0;0;0;41.91;12.35;226.14;4.59;4.66;4.67;1.19;0.54;2.42
1981;1;6;5.12;4.92;-3.2;-3.2;0;0;0;0;41.81;12.32;225.81;5.37;9.77;9.59;1.02;0.37;1.57
1981;1;7;1.34;1.28;-7.2;-7.1;0;0;0;0;41.81;12.32;225.14;4.7;11.11;10.87;0.96;0.32;1.25
1981;1;8;0.67;0.68;-10.4;-10.3;0;0;0;0;41.81;12.32;224.49;4.12;11.78;11.55;0.91;0.27;1.01
1981;1;9;0;0;-13.6;-13.7;0;0;0;0;41.81;12.32;223.85;3.61;11.78;11.55;0.87;0.23;0.87
1981;1;10;0.12;0.1;-8;-8.1;0;0;0;0;41.81;12.32;223.23;3.16;11.9;11.65;0.83;0.19;0.77
1981;1;11;0.22;0.22;-4.5;-4.5;0;0;0;0;41.81;12.32;222.62;2.77;12.12;11.87;0.8;0.16;0.79
1981;1;12;0.01;0.01;-5.4;-5.5;0;0;0;0;41.81;12.32;222.02;2.43;12.13;11.88;0.77;0.13;0.87
1981;1;13;0.53;0.5;-3.7;-3.7;0;0;0;0;41.81;12.32;221.43;2.12;12.66;12.38;0.75;0.11;0.93
1981;1;14;0.44;0.41;-4.3;-4.2;0;0;0;0;41.81;12.32;220.84;1.86;13.1;12.79;0.73;0.1;0.84
1981;1;15;9.79;9.53;-1.9;-1.8;0;0;0;0;41.81;12.32;220.27;1.63;22.89;22.32;0.71;0.08;1.55
1981;1;16;3.57;3.23;-3;-2.9;0;0;0;0;41.81;12.32;219.7;1.43;26.46;25.55;0.7;0.07;1.45
1981;1;17;6.55;6.36;-1.8;-1.9;0;0;0;0;41.81;12.32;219.14;1.25;33.01;31.91;0.69;0.06;1.29
1981;1;18;7.36;7.01;0.3;0.4;0.03;0.04;0.01;0.01;44.33;12.41;218.59;1.1;37.31;36.11;0.7;0.07;3.06
1981;1;19;14.23;13.93;-0.5;-0.4;0;0;0;0;47.53;12.41;218.03;0.96;47.84;47.54;0.76;0.14;2.94
1981;1;20;3.18;2.97;-1;-0.9;0;0;0;0;47.55;12.41;217.49;0.84;51;50.51;0.81;0.19;3.08
1981;1;21;1.67;1.6;-2.2;-2.1;0;0;0;0;47.55;12.41;216.95;0.74;52.67;52.11;0.82;0.2;1.92
1981;1;22;0.24;0.25;-5;-5;0;0;0;0;47.55;12.41;216.41;0.65;52.91;52.36;0.79;0.17;1.52
1981;1;23;0;0;-9.6;-9.8;0;0;0;0;47.55;12.41;215.87;0.57;52.91;52.36;0.76;0.14;1.24
1981;1;24;0;0;-9.7;-9.8;0;0;0;0;47.55;12.41;215.34;0.5;52.91;52.36;0.73;0.12;1.14
1981;1;25;3.02;2.95;-6;-6.1;0;0;0;0;47.55;12.41;214.81;0.44;55.93;55.31;0.71;0.09;1.05
1981;1;26;3.53;3.47;-1.6;-1.5;0;0;0;0;47.55;12.41;214.28;0.38;59.46;58.78;0.69;0.08;1
1981;1;27;0;0;-8.6;-8.9;0;0;0;0;47.55;12.41;213.76;0.34;59.46;58.78;0.67;0.06;0.97
1981;1;28;0;0;-8.5;-8.6;0;0;0;0;47.55;12.41;213.24;0.3;59.46;58.78;0.66;0.05;0.82
1981;1;29;0;0;-11.4;-11.1;0;0;0;0;47.55;12.41;212.72;0.26;59.46;58.78;0.65;0.04;0.88
1981;1;30;0;0;-10.7;-10.7;0;0;0;0;47.55;12.41;212.2;0.23;59.46;58.78;0.64;0.03;0.77
1981;1;31;0;0;-7.2;-7.3;0;0;0;0;47.55;12.41;211.69;0.2;59.46;58.78;0.63;0.03;0.77
1981;2;1;0;0;-4.6;-4.6;0;0;0;0;47.55;12.41;211.18;0.17;59.46;58.78;0.63;0.02;0.77
1981;2;2;0;0;-2.6;-2.4;0;0;0;0;47.55;12.41;210.66;0.15;59.46;58.78;0.62;0.02;0.69
1981;2;3;4.67;4.63;0.6;0.5;0.06;0.05;0.02;0.02;49.65;12.41;210.15;0.13;61.66;61.7;0.63;0.03;0.71
1981;2;4;13.3;12.95;1.9;2;0.22;0.23;0.02;0.02;64.9;12.41;209.65;0.12;56.27;58.66;2.12;1.52;11.37
1981;2;5;3.23;2.96;-0.8;-0.7;0;0;0;0;65.21;12.41;209.14;0.11;58.92;61.34;1.32;0.7;6.38
1981;2;6;4.55;4.39;-0.4;-0.3;0;0;0;0;65.51;12.41;208.63;0.1;62.87;65.3;1;0.37;2.8
1981;2;7;7.89;7.59;4.2;4.2;0.53;0.52;0.09;0.14;76.25;12.38;209.36;2.27;48.11;57.67;4.24;1.45;21.62
1981;2;8;0.99;0.91;5.1;5.2;0.66;0.66;0.14;0.23;76.08;12.41;211.34;4.41;34.19;49.74;8.08;1.33;21.22
1981;2;9;0.01;0;2.9;3;0.35;0.36;0.07;0.12;76.02;12.38;213.81;6.3;28.2;45.09;6.76;1.01;7.36
1981;2;10;1.65;1.61;1.8;2.1;0.21;0.24;0.04;0.05;75.97;12.41;216.09;7.85;25.08;42.82;4.09;0.8;4.18
1981;2;11;0.65;0.63;-1;-0.8;0;0;0;0;75.79;12.38;217.96;8.92;25.64;43.41;2.03;0.71;3.04
1981;2;12;0.65;0.63;-3.7;-3.3;0;0;0;0;75.79;12.38;217.23;7.81;26.29;44.04;1.51;0.55;2.3
1981;2;13;0.45;0.46;-3.6;-3.6;0;0;0;0;75.79;12.38;216.53;6.84;26.74;44.5;1.4;0.47;1.99
1981;2;14;0.27;0.27;-3.2;-3.2;0;0;0;0;75.79;12.38;215.86;6;27.01;44.77;1.3;0.4;1.86
1981;2;15;0;0;-2.4;-2.3;0;0;0;0;75.79;12.38;215.21;5.25;27.01;44.77;1.22;0.33;1.72
1981;2;16;0.09;0.11;-1.9;-1.8;0;0;0;0;75.79;12.38;214.58;4.6;27.1;44.88;1.14;0.28;1.57
1981;2;17;0.52;0.55;-1.5;-1.4;0;0;0;0;75.79;12.38;213.97;4.03;27.61;45.43;1.08;0.24;1.4
1981;2;18;2.52;2.61;-2.6;-2.5;0;0;0;0;75.79;12.38;213.38;3.53;30.13;48.04;1.03;0.2;1.38
1981;2;19;0.39;0.39;-2.8;-2.8;0;0;0;0;75.79;12.38;212.79;3.09;30.52;48.43;0.98;0.17;1.35
1981;2;20;0.71;0.73;-1.5;-1.4;0;0;0;0;75.79;12.38;212.23;2.71;31.23;49.16;0.94;0.14;1.36
1981;2;21;0.1;0.1;-1.8;-1.8;0;0;0;0;75.79;12.38;211.67;2.37;31.33;49.26;0.9;0.12;1.35
1981;2;22;0.19;0.21;-1.2;-1.1;0;0;0;0;75.79;12.38;211.12;2.08;31.52;49.47;0.87;0.1;1.32
1981;2;23;2.52;2.61;-0.9;-0.8;0;0;0;0;75.8;12.38;210.57;1.82;33.88;52.05;0.84;0.09;1.28
1981;2;24;3.4;3.59;-0.5;-0.3;0;0;0;0;75.83;12.39;210.04;1.59;36.79;55.19;0.83;0.08;1.31
1981;2;25;0.47;0.48;0.3;0.4;0.03;0.04;0.02;0.02;75.88;12.4;209.51;1.4;36.3;55.04;0.83;0.08;1.24
1981;2;26;0;0;-0.1;-0.1;0;0;0;0;75.88;12.4;208.99;1.22;36.3;55.04;0.83;0.08;1.19
1981;2;27;0;0;-1.3;-1.3;0;0;0;0;75.88;12.4;208.48;1.07;36.3;55.04;0.82;0.08;1.13
1981;2;28;0;0;-1.5;-1.5;0;0;0;0;75.88;12.4;207.97;0.94;36.3;55.04;0.8;0.07;1.15
1981;3;1;0.96;0.97;-1.2;-1.2;0;0;0;0;75.88;12.4;207.46;0.82;37.26;56.01;0.78;0.06;1.06
1981;3;2;0.07;0.05;0.9;1;0.13;0.14;0.04;0.05;75.99;12.41;206.96;0.72;34.91;54.9;0.78;0.06;1.06
1981;3;3;1.27;1.36;1.6;1.6;0.23;0.23;0.04;0.05;75.94;12.38;211.84;1.16;31.79;53.46;1.03;0.08;1.15
1981;3;4;2.45;2.48;1.8;1.9;0.27;0.28;0.04;0.06;75.95;12.41;213.14;1.91;28.98;51.73;1.43;0.15;1.17
1981;3;5;0.12;0.14;1.7;1.8;0.25;0.26;0.03;0.06;75.84;12.38;214.72;2.92;26.87;49.42;1.34;0.27;1.16
1981;3;6;0.39;0.33;3.5;3.6;0.56;0.56;0.06;0.13;75.84;12.41;216.42;4.09;23.1;44.62;1.66;0.39;1.19
1981;3;7;0.8;0.73;6.4;6.5;1.07;1.08;0.09;0.12;75.99;12.38;218.35;5.46;15.98;35.87;4.35;1.08;1.23
1981;3;8;1.48;1.44;6.8;6.9;1.14;1.16;0.07;0.13;76.03;12.41;220.5;6.93;10.03;30.96;5.5;1.03;1.16
1981;3;9;1.92;2.02;10.6;10.7;1.87;1.87;0.17;0.2;75.86;12.38;222.72;8.4;4.44;23.16;6.21;1.5;1.2
1981;3;10;13.24;12.83;10.1;10.1;1.76;1.76;0.12;0.05;76.12;12.41;225.16;10.05;2.98;15.51;10.16;3.06;2.99
1981;3;11;7.09;6.73;13.2;13.3;2.38;2.38;0.65;0.17;75.43;12.38;227.62;11.86;1.03;5.37;9.22;3.45;5.11
1981;3;12;11.73;11.36;11;11.1;1.94;1.95;0.26;0;76.01;12.41;230.12;13.6;0;0;9.44;3.27;4.33
1981;3;13;12.78;12.2;6.5;6.6;1.09;1.1;0.14;0.12;76.04;12.26;232.78;15.13;0;0;10.45;2.63;4.43
1981;3;14;1.31;1.27;6.8;6.9;1.15;1.16;0.64;0.86;75.26;11.52;235.05;16.09;0;0;4.93;1.62;3.43
1981;3;15;0;0;6.5;6.6;1.09;1.1;0.67;0.88;74.42;10.61;236.64;16.23;0;0;2.19;0.98;2.06
1981;3;16;8.93;9.24;4.1;4.2;0.66;0.67;0.19;0.24;75.77;12.41;238.17;16;0;0;2.99;0.91;1.81
1981;3;17;2.29;2.33;5;5.1;0.82;0.83;0.43;0.57;75.27;11.81;239.79;15.84;0;0;2.67;0.87;1.83
1981;3;18;3.43;3.26;2.5;2.6;0.38;0.39;0.14;0.25;75.43;12.41;241.34;15.63;0;0;2.1;0.8;2.82
1981;3;19;0.01;0.03;3;3.2;0.47;0.5;0.15;0.4;75.1;11.99;242.63;15.19;0;0;1.74;0.73;2.31
1981;3;20;0;0;5.6;5.7;0.92;0.94;0.42;0.75;74.5;11.21;243.46;14.38;0;0;1.57;0.63;1.72
1981;3;21;0;0;7.6;7.8;1.3;1.32;0.79;1.06;73.53;10.12;243.88;13.3;0;0;1.43;0.53;1.54
1981;3;22;0;0;8.3;8.4;1.42;1.44;0.87;1.15;72.48;8.95;244;12.09;0;0;1.31;0.45;1.44
1981;3;23;0.72;0.73;9.4;9.5;1.64;1.64;0.96;1.26;71.69;8.37;243.95;10.88;0;0;1.21;0.39;1.38
1981;3;24;7.35;7.4;11;11.1;1.94;1.95;0.66;0.84;74.21;12.41;244.16;9.88;0;0;1.19;0.35;1.39
1981;3;25;9.01;8.96;10.8;10.8;1.9;1.89;0.54;0.71;75.27;11.68;245.15;9.52;0;0;2.83;0.84;1.82
1981;3;26;3.09;2.89;10.9;10.9;1.92;1.91;0.95;1.27;74.66;11.68;246.55;9.7;0;0;2.56;0.65;1.72
1981;3;27;0.1;0.09;8.2;8.3;1.41;1.42;0.85;1.13;73.64;10.56;247.77;9.79;0;0;1.57;0.57;1.58
