YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;0.79;0.79;-3.1;-3.1;0;0;0;0;28.77;28.77;236.22;236.22;0.79;0.79;0.19;0.19;-999
1981;1;2;1.08;1.08;-4.6;-4.6;0;0;0;0;28.7;28.7;235.59;235.59;1.87;1.87;0.27;0.27;-999
1981;1;3;0.94;0.94;-5;-5;0;0;0;0;28.63;28.63;234.96;234.96;2.81;2.81;0.29;0.29;-999
1981;1;4;3.35;3.35;-1.9;-1.9;0;0;0;0;28.66;28.66;234.27;234.27;6.13;6.13;0.29;0.29;-999
1981;1;5;1.47;1.47;-4.1;-4.1;0;0;0;0;28.66;28.66;233.58;233.58;7.6;7.6;0.28;0.28;-999
1981;1;6;0.4;0.4;-6.7;-6.7;0;0;0;0;28.66;28.66;232.89;232.89;8;8;0.28;0.28;-999
1981;1;7;0.34;0.34;-10.7;-10.7;0;0;0;0;28.66;28.66;232.2;232.2;8.34;8.34;0.28;0.28;-999
1981;1;8;0;0;-13.8;-13.8;0;0;0;0;28.66;28.66;231.52;231.52;8.34;8.34;0.28;0.28;-999
1981;1;9;0;0;-15.5;-15.5;0;0;0;0;28.66;28.66;230.84;230.84;8.34;8.34;0.28;0.28;-999
1981;1;10;0;0;-13.4;-13.4;0;0;0;0;28.66;28.66;230.16;230.16;8.34;8.34;0.28;0.28;-999
1981;1;11;0;0;-9.4;-9.4;0;0;0;0;28.66;28.66;229.48;229.48;8.34;8.34;0.28;0.28;-999
1981;1;12;0.05;0.05;-8.9;-8.9;0;0;0;0;28.66;28.66;228.8;228.8;8.39;8.39;0.28;0.28;-999
1981;1;13;5.4;5.4;-7;-7;0;0;0;0;28.66;28.66;228.13;228.13;13.79;13.79;0.28;0.28;-999
1981;1;14;0.15;0.15;-6.1;-6.1;0;0;0;0;28.66;28.66;227.46;227.46;13.94;13.94;0.28;0.28;-999
1981;1;15;0.95;0.95;-8.1;-8.1;0;0;0;0;28.66;28.66;226.79;226.79;14.89;14.89;0.28;0.28;-999
1981;1;16;0.06;0.06;-8;-8;0;0;0;0;28.66;28.66;226.12;226.12;14.95;14.95;0.28;0.28;-999
1981;1;17;0.04;0.04;-8.2;-8.2;0;0;0;0;28.66;28.66;225.45;225.45;14.99;14.99;0.28;0.28;-999
