YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;3.82;2.14;-5.5;-4.4;0;0;0;0;75.78;35.52;219.13;69.74;3.82;2.14;68.77;9.1;55.51
1981;1;2;6.88;4.11;-6.2;-4.8;0;0;0;0;75.6;35.44;218.52;69.32;10.69;6.25;71.5;6.79;59
1981;1;3;8.24;6.31;-2.9;-2.1;0.01;0;0;0;75.86;35.35;217.76;68.89;18.1;12.56;72.04;7.95;60.72
1981;1;4;4.34;2.44;-3;-1.9;0;0;0;0;75.86;35.27;216.96;68.47;22.19;15;71.1;7.84;72.42
1981;1;5;9.13;5.43;-7.8;-6.2;0;0;0;0;75.86;35.27;216.05;67.86;31.32;20.43;70.4;7.76;68.96
1981;1;6;5.57;4.03;-9.6;-8.2;0;0;0;0;75.86;35.27;215.14;67.27;36.89;24.46;69.82;7.69;63.65
1981;1;7;3.97;2.19;-12.9;-11.6;0;0;0;0;75.86;35.27;214.24;66.67;40.87;26.65;69.26;7.63;61.1
1981;1;8;0.74;0.44;-16.3;-15;0;0;0;0;75.86;35.27;213.35;66.09;41.61;27.09;68.71;7.57;52.65
1981;1;9;0;0;-17.8;-17.4;0;0;0;0;75.86;35.27;212.46;65.5;41.61;27.09;68.15;7.51;44.58
1981;1;10;0;0;-13.8;-14.5;0;0;0;0;75.86;35.27;211.57;64.93;41.62;27.09;67.59;7.44;41.37
1981;1;11;0.03;0;-10.8;-11;0;0;0;0;75.86;35.27;210.7;64.36;41.64;27.09;67.05;7.37;47.62
1981;1;12;0.01;0;-11.5;-11.2;0;0;0;0;75.86;35.27;209.82;63.79;41.65;27.09;66.52;7.31;51.01
1981;1;13;2.19;2.2;-10.8;-10.2;0;0;0;0;75.86;35.27;208.95;63.23;43.84;29.29;65.99;7.24;49.54
1981;1;14;0.32;0.21;-10;-8.5;0;0;0;0;75.86;35.27;208.09;62.67;44.15;29.5;65.48;7.17;49.54
1981;1;15;3.25;2.23;-9.3;-8.5;0;0;0;0;75.86;35.27;207.23;62.12;47.41;31.73;64.98;7.11;50.85
1981;1;16;2.07;1.05;-10.7;-9.7;0;0;0;0;75.86;35.27;206.38;61.57;49.47;32.78;64.5;7.04;51.65
1981;1;17;1.41;0.71;-9.9;-9.6;0;0;0;0;75.86;35.27;205.53;61.03;50.88;33.49;64.02;6.98;52.22
1981;1;18;2.06;1.2;-7.5;-6.4;0;0;0;0;75.86;35.27;204.68;60.49;52.95;34.69;63.55;6.91;50.85
1981;1;19;5.82;4.03;-7.8;-6.9;0;0;0;0;75.86;35.27;203.84;59.96;58.77;38.72;63.1;6.85;50.65
1981;1;20;2.96;1.7;-8.6;-7.8;0;0;0;0;75.86;35.27;203.01;59.43;61.73;40.42;62.65;6.78;51.54
1981;1;21;3.32;2.18;-7.5;-5.7;0;0;0;0;75.86;35.27;202.17;58.91;65.05;42.6;62.21;6.72;51.6
1981;1;22;0.42;0.3;-8.8;-7.2;0;0;0;0;75.86;35.27;201.35;58.39;65.46;42.9;61.79;6.66;53.66
1981;1;23;0;0;-10.2;-9.4;0;0;0;0;75.86;35.27;200.52;57.87;65.46;42.9;61.37;6.59;50.47
1981;1;24;0.01;0;-8.9;-8.4;0;0;0;0;75.86;35.27;199.71;57.36;65.47;42.9;60.96;6.53;48.08
1981;1;25;0.55;0.22;-9.8;-9.3;0;0;0;0;75.86;35.27;198.89;56.86;66.02;43.12;60.55;6.47;47.32
1981;1;26;5.29;3.11;-7.4;-6.2;0;0;0;0;75.86;35.27;198.08;56.36;71.31;46.23;60.16;6.41;48.95
1981;1;27;0.05;0;-11;-10;0;0;0;0;75.86;35.27;197.27;55.86;71.36;46.23;59.77;6.35;50.48
1981;1;28;0.02;0;-12.8;-11.9;0;0;0;0;75.86;35.27;196.47;55.37;71.37;46.23;59.39;6.3;49.33
1981;1;29;0;0;-11.3;-11.2;0;0;0;0;75.86;35.27;195.67;54.88;71.37;46.23;59.01;6.24;48.08
1981;1;30;0;0;-8.1;-7.6;0;0;0;0;75.86;35.27;194.88;54.4;71.37;46.23;58.65;6.18;44.66
1981;1;31;0;0;-6.8;-5.7;0;0;0;0;75.86;35.27;194.09;53.92;71.37;46.23;58.28;6.12;45.33
1981;2;1;0;0;-4.1;-3.1;0;0;0;0;75.86;35.27;193.3;53.44;71.37;46.23;57.93;6.07;47.74
1981;2;2;0;0;-3.8;-2.7;0;0;0;0;75.86;35.27;192.52;52.97;71.37;46.23;57.58;6.01;47.69
1981;2;3;0;0;-3;-2;0;0;0;0;75.89;35.27;191.74;52.51;71.36;46.23;57.23;5.96;48.95
1981;2;4;4.12;3.36;-2.7;-1.1;0;0;0;0;75.99;35.27;190.97;52.04;75.24;49.35;56.89;5.91;49.97
1981;2;5;2.19;0.86;-5.7;-3.9;0;0;0;0;75.99;35.27;190.2;51.59;77.44;50.21;56.56;5.85;50.47
1981;2;6;2.23;0.96;-6.9;-5.7;0;0;0;0;75.99;35.27;189.43;51.13;79.67;51.17;56.23;5.8;49.19
1981;2;7;3.71;2.37;-1.4;-0.6;0.02;0;0.02;0;76.43;35.27;188.67;50.68;82.75;53.27;55.9;5.75;49.73
1981;2;8;1.03;0.54;1.2;2.2;0.29;0.42;0.38;0.61;79.94;39.87;187.91;50.23;79.71;48.98;55.64;5.67;54.9
1981;2;9;0.01;0;-0.3;0;0.03;0;0.05;0;80.37;39.87;187.19;49.79;79.06;48.98;55.54;5.58;60.26
1981;2;10;3.56;2.74;-1.3;-0.8;0;0;0;0;80.67;40.07;186.52;49.35;81.94;51.25;55.53;5.53;59.12
1981;2;11;0.73;0.94;-5.1;-3.3;0;0;0;0;80.67;40.07;185.77;48.92;82.68;52.19;55.44;5.52;54.36
1981;2;12;0.83;0.77;-9.6;-8.3;0;0;0;0;80.67;40.07;185.03;48.49;83.5;52.96;55.23;5.49;47
1981;2;13;0.74;0.49;-11.3;-10.3;0;0;0;0;80.67;40.07;184.29;48.06;84.24;53.45;54.96;5.45;47.52
1981;2;14;1.53;1.29;-10.8;-9.5;0;0;0;0;80.67;40.07;183.55;47.64;85.78;54.74;54.66;5.41;46.42
1981;2;15;0.02;0;-11;-10.2;0;0;0;0;80.67;40.07;182.81;47.22;85.79;54.74;54.35;5.36;45.81
1981;2;16;0.12;0.08;-9.3;-8.6;0;0;0;0;80.67;40.07;182.08;46.8;85.91;54.82;54.03;5.32;49.34
1981;2;17;0.46;0.62;-9.5;-8;0;0;0;0;80.67;40.07;181.36;46.39;86.37;55.44;53.72;5.27;49.96
1981;2;18;1.31;1.38;-9.4;-8.1;0;0;0;0;80.67;40.07;180.63;45.98;87.68;56.82;53.4;5.23;48.11
1981;2;19;0.65;0.56;-8.3;-7.3;0;0;0;0;80.67;40.07;179.91;45.58;88.33;57.38;53.08;5.18;46.52
1981;2;20;0.23;0.24;-8.2;-7.2;0;0;0;0;80.67;40.07;179.2;45.17;88.56;57.62;52.77;5.14;46.79
1981;2;21;0.36;0.65;-8.4;-7.2;0;0;0;0;80.67;40.07;178.48;44.78;88.92;58.27;52.46;5.09;48.75
1981;2;22;1.49;2.19;-6.1;-4.6;0;0;0;0;80.67;40.07;177.77;44.38;90.41;60.46;52.16;5.05;47.52
1981;2;23;7.44;8.39;-3.9;-2.5;0;0;0;0;80.67;40.07;177.07;43.99;97.84;68.85;51.85;5;45.65
1981;2;24;5.21;6.37;-3.2;-2.2;0;0;0;0;80.67;40.07;176.37;43.6;103.05;75.22;51.56;4.96;47.19
