YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;1.39;1.39;1.5;1.5;0.19;0.19;0.16;0.16;43.85;43.85;62.65;62.65;0;0;0.86;0.86;2.25
1981;1;2;2.6;2.6;-0.9;-0.9;0;0;0;0;43.99;43.99;62.37;62.37;2.09;2.09;0.87;0.87;1.89
1981;1;3;7.25;7.25;4;4;0.53;0.53;0.28;0.28;52.89;52.89;62.09;62.09;0;0;0.87;0.87;4.64
1981;1;4;1.47;1.47;1.7;1.7;0.22;0.22;0.19;0.19;53.95;53.95;61.81;61.81;0;0;0.86;0.86;5.12
1981;1;5;4.3;4.3;-2.8;-2.8;0;0;0;0;53.82;53.82;61.53;61.53;4.3;4.3;0.86;0.86;3.68
1981;1;6;2.69;2.69;-4.5;-4.5;0;0;0;0;53.82;53.82;61.15;61.15;6.99;6.99;0.86;0.86;2.93
1981;1;7;4.88;4.88;-8;-8;0;0;0;0;53.82;53.82;60.77;60.77;11.87;11.87;0.86;0.86;2.28
1981;1;8;1.09;1.09;-10.8;-10.8;0;0;0;0;53.82;53.82;60.4;60.4;12.96;12.96;0.86;0.86;2.02
1981;1;9;0;0;-14.4;-14.4;0;0;0;0;53.82;53.82;60.03;60.03;12.96;12.96;0.85;0.85;1.55
1981;1;10;0;0;-11.3;-11.3;0;0;0;0;53.82;53.82;59.67;59.67;12.96;12.96;0.84;0.84;1.36
1981;1;11;0.52;0.52;-7.6;-7.6;0;0;0;0;53.82;53.82;59.3;59.3;13.48;13.48;0.84;0.84;1.4
1981;1;12;0.08;0.08;-6.7;-6.7;0;0;0;0;53.82;53.82;58.94;58.94;13.56;13.56;0.83;0.83;1.28
1981;1;13;0.85;0.85;-7.2;-7.2;0;0;0;0;53.82;53.82;58.58;58.58;14.41;14.41;0.82;0.82;1.25
1981;1;14;0.19;0.19;-5.7;-5.7;0;0;0;0;53.82;53.82;58.22;58.22;14.6;14.6;0.81;0.81;1.27
1981;1;15;1.31;1.31;-2.7;-2.7;0;0;0;0;53.82;53.82;57.86;57.86;15.91;15.91;0.81;0.81;1.27
1981;1;16;0.42;0.42;-4.3;-4.3;0;0;0;0;53.82;53.82;57.51;57.51;16.33;16.33;0.8;0.8;1.39
1981;1;17;0.95;0.95;-2.6;-2.6;0;0;0;0;53.82;53.82;57.16;57.16;17.28;17.28;0.79;0.79;1.46
1981;1;18;2.85;2.85;-1.4;-1.4;0;0;0;0;53.82;53.82;56.81;56.81;20.04;20.04;0.78;0.78;1.36
1981;1;19;3.34;3.34;-1.1;-1.1;0;0;0;0;53.85;53.85;56.46;56.46;23.26;23.26;0.78;0.78;1.22
1981;1;20;1.1;1.1;-2.1;-2.1;0;0;0;0;53.85;53.85;56.11;56.11;24.36;24.36;0.77;0.77;1.24
1981;1;21;3.22;3.22;-3.5;-3.5;0;0;0;0;53.85;53.85;55.77;55.77;27.58;27.58;0.77;0.77;1.21
1981;1;22;0.71;0.71;-4.9;-4.9;0;0;0;0;53.85;53.85;55.43;55.43;28.29;28.29;0.76;0.76;1.19
1981;1;23;0;0;-6.4;-6.4;0;0;0;0;53.85;53.85;55.09;55.09;28.29;28.29;0.75;0.75;1.16
1981;1;24;0.07;0.07;-6.3;-6.3;0;0;0;0;53.85;53.85;54.75;54.75;28.36;28.36;0.75;0.75;1.18
1981;1;25;0.53;0.53;-2.6;-2.6;0;0;0;0;53.85;53.85;54.42;54.42;28.89;28.89;0.74;0.74;1.25
1981;1;26;4.42;4.42;-2.9;-2.9;0;0;0;0;53.85;53.85;54.08;54.08;33.31;33.31;0.74;0.74;1.3
1981;1;27;0.02;0.02;-7.2;-7.2;0;0;0;0;53.85;53.85;53.75;53.75;33.33;33.33;0.73;0.73;1.22
1981;1;28;0;0;-9.3;-9.3;0;0;0;0;53.85;53.85;53.42;53.42;33.33;33.33;0.73;0.73;1.24
1981;1;29;0;0;-9.2;-9.2;0;0;0;0;53.85;53.85;53.1;53.1;33.33;33.33;0.72;0.72;1.16
