YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;1.7;1.07;1.5;2.3;0.19;0.28;0.02;0.04;8.3;5.89;82.73;26.49;0;0;4.46;0.41;6.6
1981;1;2;2.73;1.94;-0.1;0.3;0.01;0.03;0;0.01;9.35;7.81;82.54;26.37;1.62;0;4.56;0.29;6.29
1981;1;3;9.25;7.41;3.3;4;0.44;0.51;0.03;0.07;20.07;15.13;82.35;26.25;0;0;4.75;0.34;6.89
1981;1;4;1.31;0.68;1.6;2.2;0.2;0.27;0.05;0.13;21.22;15.65;82.16;26.13;0;0;4.8;0.32;19.2
1981;1;5;3.53;2.32;-2.6;-1.9;0;0;0;0;21.14;15.61;81.97;26.02;3.53;2.32;5.03;0.32;19.4
1981;1;6;1.51;1.1;-4;-3;0;0;0;0;21.13;15.57;81.75;25.91;5.04;3.42;5.12;0.41;12.9
1981;1;7;0.95;0.77;-8.4;-7.2;0;0;0;0;21.13;15.57;81.52;25.77;5.99;4.19;4.85;0.44;10.5
1981;1;8;0.19;0.13;-11.5;-10.4;0;0;0;0;21.13;15.57;81.29;25.64;6.18;4.32;4.71;0.41;7.95
1981;1;9;0;0;-13.8;-11.7;0;0;0;0;21.13;15.57;81.07;25.5;6.18;4.32;4.64;0.39;7.77
1981;1;10;0.06;0.01;-7.6;-7;0;0;0;0;21.13;15.57;80.85;25.37;6.25;4.33;4.59;0.38;7.54
1981;1;11;1.2;1.01;-4.9;-4.3;0;0;0;0;21.13;15.57;80.63;25.24;7.45;5.34;4.55;0.38;7.36
1981;1;12;0.1;0.1;-4.6;-4.2;0;0;0;0;21.13;15.57;80.41;25.11;7.55;5.44;4.52;0.37;7.18
1981;1;13;0.23;0.14;-4.4;-4.3;0;0;0;0;21.13;15.57;80.19;24.97;7.77;5.58;4.49;0.37;7.06
1981;1;14;0.16;0.07;-5;-4.4;0;0;0;0;21.13;15.57;79.97;24.84;7.93;5.65;4.46;0.37;7
1981;1;15;5.22;3.8;-1;-0.9;0;0;0;0;21.44;17.07;79.75;24.71;12.84;7.95;4.44;0.37;7
1981;1;16;0.55;0.39;-4.4;-4;0;0;0;0;21.44;17.07;79.54;24.58;13.38;8.34;4.42;0.36;6.9
1981;1;17;2.63;2.25;-2.3;-2.2;0;0;0;0;21.44;17.07;79.32;24.45;16.01;10.59;4.39;0.36;6.8
1981;1;18;5.05;4.73;-0.9;-1;0;0;0;0;21.78;18.52;79.11;24.33;20.72;13.87;4.38;0.36;6.7
1981;1;19;4.5;3.58;-1.7;-1.6;0;0;0;0;21.78;18.52;78.9;24.2;25.22;17.45;4.36;0.36;6.6
1981;1;20;2.13;1.63;-2.2;-1.9;0;0;0;0;21.78;18.52;78.69;24.07;27.35;19.08;4.34;0.35;6.5
1981;1;21;0.8;0.38;-3.2;-2.9;0;0;0;0;21.78;18.52;78.47;23.95;28.14;19.46;4.32;0.35;6.4
1981;1;22;0.2;0.13;-5.7;-5.4;0;0;0;0;21.78;18.52;78.27;23.82;28.35;19.59;4.31;0.35;6.3
1981;1;23;0;0;-8.8;-8.4;0;0;0;0;21.78;18.52;78.06;23.7;28.35;19.59;4.29;0.35;6.1
1981;1;24;0.06;0.1;-6.1;-5.4;0;0;0;0;21.78;18.52;77.85;23.57;28.41;19.69;4.28;0.35;6
1981;1;25;0.93;0.57;-3.2;-2.6;0;0;0;0;21.78;18.52;77.64;23.45;29.34;20.26;4.26;0.34;5.9
1981;1;26;2.13;1.39;-3.5;-3;0;0;0;0;21.78;18.52;77.43;23.33;31.47;21.65;4.25;0.34;5.8
1981;1;27;0.02;0;-7.6;-7.1;0;0;0;0;21.78;18.52;77.22;23.2;31.49;21.65;4.24;0.34;5.7
1981;1;28;0.1;0.09;-9.2;-8.6;0;0;0;0;21.78;18.52;77.02;23.08;31.59;21.74;4.22;0.34;5.6
1981;1;29;0;0;-10;-9.4;0;0;0;0;21.78;18.52;76.81;22.96;31.59;21.74;4.21;0.34;5.5
1981;1;30;0;0;-7.6;-6.8;0;0;0;0;21.78;18.52;76.61;22.84;31.59;21.74;4.2;0.33;5.5
1981;1;31;0;0;-1.7;-0.8;0;0;0;0;21.78;18.52;76.4;22.72;31.59;21.74;4.18;0.33;5.5
1981;2;1;0;0;0.3;1.3;0.05;0.16;0.03;0.1;22.79;23.99;76.2;22.6;30.54;16.18;4.17;0.33;5.5
