YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;8.83;10.59;-5.7;-4.7;0;0;0;0;65.98;40.05;277.55;189.58;8.83;10.59;42.83;5.1;24.38
1981;1;2;14.69;16.63;-6.8;-5.4;0;0;0;0;65.73;39.95;276.25;188.03;23.51;27.22;45.07;5.79;26.26
1981;1;3;15.99;18.38;-3;-1.3;0;0;0;0;65.92;41.58;274.56;186.47;38.89;40.76;44.35;5.72;33.74
1981;1;4;11.44;13.4;-3.5;-2.2;0;0;0;0;65.91;41.48;272.85;184.89;50.33;54.16;43.98;5.65;55
1981;1;5;16.85;19.4;-8.8;-7.1;0;0;0;0;65.91;41.48;271.12;183.15;67.18;73.56;43.63;5.59;46.21
1981;1;6;9.7;11.64;-9.7;-8.4;0;0;0;0;65.91;41.48;269.4;181.43;76.88;85.2;43.3;5.54;38.92
1981;1;7;7.96;9.07;-13.2;-11.9;0;0;0;0;65.91;41.48;267.69;179.72;84.83;94.27;42.95;5.49;38.1
1981;1;8;1.51;2.17;-16.5;-15.3;0;0;0;0;65.91;41.48;266;178.03;86.35;96.44;42.58;5.44;37.95
1981;1;9;0;0;-17.1;-17;0;0;0;0;65.91;41.48;264.32;176.36;86.35;96.44;42.21;5.39;38.28
1981;1;10;0.02;0;-13.1;-13;0;0;0;0;65.91;41.48;262.65;174.7;86.37;96.44;41.85;5.34;34.17
1981;1;11;0.01;0;-11;-10.6;0;0;0;0;65.91;41.48;261;173.06;86.37;96.44;41.49;5.28;28.18
1981;1;12;0;0;-13.6;-13.1;0;0;0;0;65.91;41.48;259.36;171.43;86.37;96.44;41.14;5.23;25.96
1981;1;13;2.59;2.78;-12.3;-11.5;0;0;0;0;65.91;41.48;257.73;169.82;88.97;99.22;40.79;5.18;27.38
1981;1;14;0.78;1.08;-11.7;-11.1;0;0;0;0;65.91;41.48;256.11;168.22;89.75;100.3;40.45;5.13;25.64
1981;1;15;7.55;9.46;-9.8;-8.3;0;0;0;0;65.91;41.48;254.5;166.64;97.31;109.76;40.11;5.07;29
