YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;4.98;4.77;-10;-8.8;0;0;0;0;200.48;151.16;313.24;359.54;4.98;4.77;11.99;4.95;2.32
1981;1;2;11.53;11.18;-14.2;-13.3;0;0;0;0;200.48;151.16;311.43;357.04;16.51;15.95;9.05;4.55;2.35
1981;1;3;8.09;8.02;-7.7;-7.1;0;0;0;0;200.48;151.16;309.65;354.56;24.6;23.97;8.4;4.32;2.28
1981;1;4;8.37;7.91;-8.9;-8;0;0;0;0;200.48;151.16;307.91;352.1;32.97;31.88;8.13;4.28;2.13
1981;1;5;15.25;14.98;-15.5;-14.4;0;0;0;0;200.48;151.16;306.21;349.65;48.23;46.86;7.87;4.24;2.01
1981;1;6;11.94;11.41;-16.3;-15.4;0;0;0;0;200.48;151.16;304.54;347.22;60.16;58.27;7.61;4.2;2.04
1981;1;7;8.41;8.04;-19.2;-18.2;0;0;0;0;200.48;151.16;302.89;344.81;68.57;66.31;7.37;4.17;2.1
1981;1;8;3.8;3.68;-22.8;-22.1;0;0;0;0;200.48;151.16;301.27;342.42;72.37;69.99;7.15;4.13;1.97
1981;1;9;0;0;-19.8;-19.7;0;0;0;0;200.48;151.16;299.67;340.04;72.37;69.99;6.95;4.09;1.92
1981;1;10;0.14;0.13;-14.5;-13.5;0;0;0;0;200.48;151.16;298.09;337.68;72.5;70.12;6.76;4.05;2.16
1981;1;11;0.05;0.05;-13.2;-12.2;0;0;0;0;200.48;151.16;296.53;335.33;72.56;70.17;6.58;4.02;2.37
1981;1;12;0;0;-13.8;-13.2;0;0;0;0;200.48;151.16;294.99;333;72.56;70.17;6.42;3.98;2.37
1981;1;13;2.34;2.32;-14.8;-14.3;0;0;0;0;200.48;151.16;293.46;330.69;74.89;72.49;6.27;3.95;2.23
1981;1;14;0.37;0.36;-16.1;-16.1;0;0;0;0;200.48;151.16;291.96;328.39;75.26;72.85;6.13;3.92;2.11
1981;1;15;5.78;5.53;-14.2;-13.5;0;0;0;0;200.48;151.16;290.46;326.11;81.04;78.38;6;3.88;2.02
1981;1;16;5.55;5.42;-17.9;-16.9;0;0;0;0;200.48;151.16;288.98;323.85;86.59;83.8;5.88;3.85;1.94
1981;1;17;2.82;2.76;-14.8;-13.8;0;0;0;0;200.48;151.16;287.52;321.6;89.4;86.56;5.76;3.82;1.98
1981;1;18;3.99;3.86;-12.5;-11.4;0;0;0;0;200.48;151.16;286.06;319.36;93.39;90.42;5.65;3.79;2.05
1981;1;19;7.55;7.25;-13.7;-12.9;0;0;0;0;200.48;151.16;284.62;317.15;100.94;97.67;5.55;3.76;2.1
1981;1;20;8.61;8.07;-15.2;-14.3;0;0;0;0;200.48;151.16;283.19;314.94;109.55;105.74;5.46;3.72;2.06
1981;1;21;5.35;5.24;-17;-16.2;0;0;0;0;200.48;151.16;281.77;312.75;114.89;110.98;5.37;3.69;1.99
1981;1;22;0;0;-17;-16.8;0;0;0;0;200.48;151.16;280.36;310.58;114.9;110.98;5.29;3.67;1.93
1981;1;23;0;0;-13.8;-13.2;0;0;0;0;200.48;151.16;278.97;308.43;114.9;110.98;5.21;3.64;1.9
