YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;3.53;3.12;1.5;1.6;0.16;0.17;0.04;0;140.03;3.36;337.68;209.71;0;0;7.9;0.61;6.76
1981;1;2;12.63;11.56;0.6;0.8;0.06;0.08;0.01;0.01;151.31;14.91;337.24;209.22;0.75;0;8.39;0.81;7.46
1981;1;3;13.54;14.51;4;4.2;0.48;0.5;0.05;0.05;164.68;29.33;336.81;208.73;0;0;8.86;0.83;10.45
1981;1;4;5.37;4.44;1.7;1.9;0.19;0.21;0.07;0.12;169.36;33.57;336.39;208.24;0;0;9.22;0.89;17.39
1981;1;5;3.65;2.74;-1.6;-1.2;0;0;0;0;169.51;34.32;335.98;207.75;3.09;1.92;9.18;1.1;18.44
1981;1;6;8.53;6.66;-3;-3;0;0;0;0;169.1;34.23;335.58;207.27;11.61;8.57;8.83;1.18;16.27
1981;1;7;2.29;1.88;-6.4;-6.4;0;0;0;0;169.1;34.23;334.75;206.76;13.9;10.46;8.57;1.07;11.6
1981;1;8;0.53;0.35;-11;-11;0;0;0;0;169.1;34.23;333.92;206.26;14.43;10.8;8.54;0.98;9.42
1981;1;9;0.23;0.26;-13.2;-13;0;0;0;0;169.1;34.23;333.1;205.75;14.66;11.06;8.61;0.97;8.73
1981;1;10;1.96;2.42;-3.6;-3.6;0;0;0;0;169.1;34.23;332.27;205.25;16.61;13.48;8.68;0.97;8.19
1981;1;11;0.44;0.48;-2.8;-2.2;0;0;0;0;169.1;34.23;331.45;204.75;17.05;13.96;8.73;0.97;7.88
1981;1;12;0.32;0.13;-4.8;-4.6;0;0;0;0;169.1;34.23;330.63;204.25;17.37;14.1;8.78;0.98;7.91
1981;1;13;1.42;1.07;-3.3;-3.3;0;0;0;0;169.1;34.23;329.82;203.75;18.8;15.16;8.81;0.98;7.5
1981;1;14;0.67;0.87;-3.3;-3.2;0;0;0;0;169.1;34.23;329;203.25;19.46;16.04;8.83;0.98;7.45
1981;1;15;9.71;9.57;0;0.1;0;0.01;0;0;176.41;42.14;328.19;202.75;21.7;17.68;8.84;0.98;7.55
1981;1;16;1.83;1.65;-3;-2.7;0;0;0;0;176.41;42.14;327.38;202.25;23.52;19.33;8.84;0.98;9.3
1981;1;17;8.39;9.53;1.3;1.3;0.14;0.14;0.04;0.03;189.25;54.36;326.57;201.76;18.54;16.49;8.85;0.98;9.17
1981;1;18;3.29;3.32;0.3;0.4;0.03;0.04;0.01;0.01;193.34;58.07;325.77;201.27;17.48;15.52;8.85;0.98;10.13
1981;1;19;8.89;9.8;0.2;0.2;0.02;0.02;0;0;201.62;65.35;324.96;200.77;17.23;15.54;8.85;0.98;12.43
1981;1;20;1.88;1.54;-1.2;-1;0;0;0;0;202.07;65.44;324.16;200.28;18.55;16.5;8.84;0.98;13.26
