YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;0.71;0.71;2.9;2.9;0.34;0.34;0.07;0.07;9.14;9.14;59.19;59.19;0;0;0.15;0.15;-999
1981;1;2;1.49;1.49;0.8;0.8;0.08;0.08;0.01;0.01;10.61;10.61;59.08;59.08;0;0;0.15;0.15;-999
1981;1;3;6.44;6.44;4.6;4.6;0.56;0.56;0.04;0.04;16.97;16.97;58.96;58.96;0;0;0.15;0.15;-999
1981;1;4;0.42;0.42;2.8;2.8;0.33;0.33;0.13;0.13;17.22;17.22;58.85;58.85;0;0;0.15;0.15;-999
1981;1;5;1.85;1.85;-1.4;-1.4;0;0;0;0;17.18;17.18;58.74;58.74;1.85;1.85;0.15;0.15;-999
1981;1;6;0.9;0.9;-2.5;-2.5;0;0;0;0;17.14;17.14;58.63;58.63;2.75;2.75;0.15;0.15;-999
1981;1;7;0.79;0.79;-6.4;-6.4;0;0;0;0;17.14;17.14;58.49;58.49;3.54;3.54;0.14;0.14;-999
1981;1;8;0.12;0.12;-8.8;-8.8;0;0;0;0;17.14;17.14;58.35;58.35;3.66;3.66;0.14;0.14;-999
1981;1;9;0;0;-9.1;-9.1;0;0;0;0;17.14;17.14;58.2;58.2;3.66;3.66;0.14;0.14;-999
1981;1;10;0;0;-6.2;-6.2;0;0;0;0;17.14;17.14;58.06;58.06;3.66;3.66;0.14;0.14;-999
1981;1;11;0.83;0.83;-3.8;-3.8;0;0;0;0;17.14;17.14;57.92;57.92;4.49;4.49;0.14;0.14;-999
1981;1;12;0.08;0.08;-3.6;-3.6;0;0;0;0;17.14;17.14;57.78;57.78;4.57;4.57;0.14;0.14;-999
1981;1;13;0.11;0.11;-3.5;-3.5;0;0;0;0;17.14;17.14;57.64;57.64;4.68;4.68;0.14;0.14;-999
1981;1;14;0.06;0.06;-3.7;-3.7;0;0;0;0;17.14;17.14;57.5;57.5;4.74;4.74;0.14;0.14;-999
1981;1;15;2.9;2.9;-0.8;-0.8;0;0;0;0;17.14;17.14;57.36;57.36;7.64;7.64;0.14;0.14;-999
1981;1;16;0.32;0.32;-3.3;-3.3;0;0;0;0;17.14;17.14;57.22;57.22;7.96;7.96;0.14;0.14;-999
1981;1;17;1.85;1.85;-1.8;-1.8;0;0;0;0;17.14;17.14;57.08;57.08;9.81;9.81;0.14;0.14;-999
1981;1;18;4.18;4.18;-0.6;-0.6;0;0;0;0;17.14;17.14;56.94;56.94;13.99;13.99;0.14;0.14;-999
1981;1;19;3.21;3.21;-1.2;-1.2;0;0;0;0;17.14;17.14;56.8;56.8;17.2;17.2;0.14;0.14;-999
1981;1;20;1.49;1.49;-1.5;-1.5;0;0;0;0;17.14;17.14;56.66;56.66;18.69;18.69;0.14;0.14;-999
1981;1;21;0.31;0.31;-2.5;-2.5;0;0;0;0;17.14;17.14;56.52;56.52;19;19;0.14;0.14;-999
1981;1;22;0.08;0.08;-4.8;-4.8;0;0;0;0;17.14;17.14;56.38;56.38;19.08;19.08;0.14;0.14;-999
1981;1;23;0;0;-8.1;-8.1;0;0;0;0;17.14;17.14;56.24;56.24;19.08;19.08;0.14;0.14;-999
1981;1;24;0.12;0.12;-5.4;-5.4;0;0;0;0;17.14;17.14;56.11;56.11;19.2;19.2;0.14;0.14;-999
1981;1;25;0.39;0.39;-2.3;-2.3;0;0;0;0;17.14;17.14;55.97;55.97;19.59;19.59;0.14;0.14;-999
1981;1;26;1.12;1.12;-2.5;-2.5;0;0;0;0;17.14;17.14;55.83;55.83;20.71;20.71;0.14;0.14;-999
1981;1;27;0;0;-6.7;-6.7;0;0;0;0;17.14;17.14;55.7;55.7;20.71;20.71;0.14;0.14;-999
1981;1;28;0.07;0.07;-8.7;-8.7;0;0;0;0;17.14;17.14;55.56;55.56;20.78;20.78;0.14;0.14;-999
1981;1;29;0;0;-8.7;-8.7;0;0;0;0;17.14;17.14;55.42;55.42;20.78;20.78;0.14;0.14;-999
1981;1;30;0;0;-6.3;-6.3;0;0;0;0;17.14;17.14;55.29;55.29;20.78;20.78;0.14;0.14;-999
1981;1;31;0.01;0.01;-0.6;-0.6;0;0;0;0;17.14;17.14;55.16;55.16;20.79;20.79;0.14;0.14;-999
1981;2;1;0;0;1.7;1.7;0.2;0.2;0.07;0.07;25.62;25.62;55.02;55.02;12.24;12.24;0.14;0.14;-999
1981;2;2;0;0;2.4;2.4;0.29;0.29;0.05;0.05;32.96;32.96;54.89;54.89;4.84;4.84;0.14;0.14;-999
1981;2;3;0.57;0.57;4.4;4.4;0.56;0.56;0;0;38.28;38.28;54.8;54.8;0;0;0.14;0.14;-999
1981;2;4;2.48;2.48;2.9;2.9;0.36;0.36;0.12;0.12;40.55;40.55;54.71;54.71;0;0;0.14;0.14;-999
1981;2;5;0.09;0.09;0.2;0.2;0.02;0.02;0.01;0.01;40.53;40.53;54.62;54.62;0;0;0.14;0.14;-999
1981;2;6;0.67;0.67;0;0;0;0;0;0;40.59;40.59;54.53;54.53;0.51;0.51;0.13;0.13;-999
1981;2;7;1.86;1.86;5;5;0.65;0.65;0;0;42.86;42.86;54.44;54.44;0;0;0.13;0.13;-999
1981;2;8;0.1;0.1;6.4;6.4;0.85;0.85;0.33;0.33;42.52;42.52;54.35;54.35;0;0;0.13;0.13;-999
1981;2;9;0;0;5;5;0.65;0.65;0.51;0.51;41.91;41.91;54.26;54.26;0;0;0.13;0.13;-999
1981;2;10;0.59;0.59;3.6;3.6;0.45;0.45;0.35;0.35;42.05;42.05;54.17;54.17;0;0;0.13;0.13;-999
1981;2;11;0;0;0.5;0.5;0.05;0.05;0.04;0.04;41.9;41.9;54.09;54.09;0;0;0.13;0.13;-999
1981;2;12;0.19;0.19;-2.2;-2.2;0;0;0;0;41.8;41.8;54.01;54.01;0.19;0.19;0.13;0.13;-999
1981;2;13;0.75;0.75;-2.1;-2.1;0;0;0;0;41.7;41.7;53.93;53.93;0.94;0.94;0.13;0.13;-999
1981;2;14;0.6;0.6;-2.7;-2.7;0;0;0;0;41.7;41.7;53.79;53.79;1.54;1.54;0.13;0.13;-999
1981;2;15;0.03;0.03;-2.4;-2.4;0;0;0;0;41.7;41.7;53.66;53.66;1.57;1.57;0.13;0.13;-999
1981;2;16;0.56;0.56;-0.7;-0.7;0;0;0;0;41.7;41.7;53.53;53.53;2.13;2.13;0.13;0.13;-999
1981;2;17;0.56;0.56;-2;-2;0;0;0;0;41.7;41.7;53.4;53.4;2.69;2.69;0.13;0.13;-999
1981;2;18;2.73;2.73;-3.6;-3.6;0;0;0;0;41.7;41.7;53.27;53.27;5.42;5.42;0.13;0.13;-999
1981;2;19;0.74;0.74;-3.5;-3.5;0;0;0;0;41.7;41.7;53.14;53.14;6.16;6.16;0.13;0.13;-999
