YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;7.28;7.28;-3.4;-3.4;0;0;0;0;86.68;86.68;761.29;761.29;7.28;7.28;0.1;0.1;-999
1981;1;2;15.78;15.78;-2;-2;0;0;0;0;86.47;86.47;760.59;760.59;23.06;23.06;0.19;0.19;-999
1981;1;3;14.44;14.44;2;2;0.3;0.3;0.06;0.06;93.26;93.26;760.12;760.12;20.11;20.11;0.2;0.2;-999
1981;1;4;35.63;35.63;0.5;0.5;0.08;0.08;0;0;101.27;101.27;760.35;760.35;34.5;34.5;0.49;0.49;-999
1981;1;5;13.67;13.67;-3.5;-3.5;0;0;0;0;101.03;101.03;761.05;761.05;48.17;48.17;0.56;0.56;-999
1981;1;6;21.07;21.07;-3.8;-3.8;0;0;0;0;101.03;101.03;759.22;759.22;69.24;69.24;0.35;0.35;-999
1981;1;7;9.47;9.47;-6.5;-6.5;0;0;0;0;101.03;101.03;757.39;757.39;78.71;78.71;0.34;0.34;-999
1981;1;8;1.55;1.55;-9.3;-9.3;0;0;0;0;101.03;101.03;755.57;755.57;80.26;80.26;0.32;0.32;-999
1981;1;9;0;0;-11.6;-11.6;0;0;0;0;101.03;101.03;753.75;753.75;80.26;80.26;0.29;0.29;-999
1981;1;10;0.62;0.62;-8.3;-8.3;0;0;0;0;101.03;101.03;751.94;751.94;80.88;80.88;0.27;0.27;-999
1981;1;11;0.21;0.21;-5.6;-5.6;0;0;0;0;101.03;101.03;750.13;750.13;81.09;81.09;0.25;0.25;-999
1981;1;12;0.19;0.19;-7.7;-7.7;0;0;0;0;101.03;101.03;748.32;748.32;81.28;81.28;0.23;0.23;-999
1981;1;13;7.83;7.83;-5.6;-5.6;0;0;0;0;101.03;101.03;746.52;746.52;89.11;89.11;0.22;0.22;-999
1981;1;14;0.71;0.71;-6.2;-6.2;0;0;0;0;101.03;101.03;744.73;744.73;89.82;89.82;0.21;0.21;-999
1981;1;15;22.36;22.36;-2.6;-2.6;0;0;0;0;101.03;101.03;742.93;742.93;112.18;112.18;0.2;0.2;-999
1981;1;16;6.2;6.2;-5.1;-5.1;0;0;0;0;101.03;101.03;741.15;741.15;118.38;118.38;0.19;0.19;-999
1981;1;17;11.31;11.31;-1.9;-1.9;0;0;0;0;101.03;101.03;739.36;739.36;129.69;129.69;0.19;0.19;-999
1981;1;18;10.9;10.9;-2.2;-2.2;0;0;0;0;101.03;101.03;737.58;737.58;140.59;140.59;0.18;0.18;-999
1981;1;19;12.98;12.98;-1.3;-1.3;0;0;0;0;101.03;101.03;735.81;735.81;153.57;153.57;0.18;0.18;-999
1981;1;20;15.35;15.35;-2.2;-2.2;0;0;0;0;101.03;101.03;734.04;734.04;168.92;168.92;0.18;0.18;-999
1981;1;21;3.26;3.26;-4.8;-4.8;0;0;0;0;101.03;101.03;732.27;732.27;172.18;172.18;0.17;0.17;-999
1981;1;22;0;0;-8.3;-8.3;0;0;0;0;101.03;101.03;730.51;730.51;172.18;172.18;0.17;0.17;-999
1981;1;23;0;0;-11;-11;0;0;0;0;101.03;101.03;728.75;728.75;172.18;172.18;0.17;0.17;-999
1981;1;24;0;0;-10.5;-10.5;0;0;0;0;101.03;101.03;727;727;172.18;172.18;0.17;0.17;-999
1981;1;25;0.93;0.93;-8.9;-8.9;0;0;0;0;101.03;101.03;725.25;725.25;173.11;173.11;0.17;0.17;-999
1981;1;26;6.87;6.87;-3.4;-3.4;0;0;0;0;101.03;101.03;723.5;723.5;179.98;179.98;0.17;0.17;-999
1981;1;27;0;0;-5.1;-5.1;0;0;0;0;101.03;101.03;721.76;721.76;179.98;179.98;0.17;0.17;-999
1981;1;28;0;0;-7.5;-7.5;0;0;0;0;101.03;101.03;720.02;720.02;179.98;179.98;0.17;0.17;-999
1981;1;29;0;0;-9.3;-9.3;0;0;0;0;101.03;101.03;718.29;718.29;179.98;179.98;0.17;0.17;-999
1981;1;30;0;0;-10.6;-10.6;0;0;0;0;101.03;101.03;716.56;716.56;179.98;179.98;0.17;0.17;-999
1981;1;31;0;0;-9.2;-9.2;0;0;0;0;101.03;101.03;714.84;714.84;179.98;179.98;0.17;0.17;-999
1981;2;1;0;0;-6.9;-6.9;0;0;0;0;101.03;101.03;713.12;713.12;179.98;179.98;0.16;0.16;-999
1981;2;2;0;0;-5.7;-5.7;0;0;0;0;101.03;101.03;711.4;711.4;179.98;179.98;0.16;0.16;-999
1981;2;3;3.45;3.45;-3.9;-3.9;0;0;0;0;101.03;101.03;709.69;709.69;183.43;183.43;0.16;0.16;-999
1981;2;4;25.17;25.17;-0.4;-0.4;0;0;0;0;101.03;101.03;707.98;707.98;208.6;208.6;0.16;0.16;-999
1981;2;5;13.31;13.31;-2.8;-2.8;0;0;0;0;101.03;101.03;706.28;706.28;221.91;221.91;0.16;0.16;-999
1981;2;6;11.71;11.71;-1.5;-1.5;0;0;0;0;101.03;101.03;704.58;704.58;233.62;233.62;0.16;0.16;-999
